('The dog is quiet.', 'Charlie is quiet.', False)
('The mouse is kind.', 'Charlie is quiet.', False)
('The mouse is kind.', 'Charlie is quiet.', False)
('The bald eagle is reckless.', 'Erin is dull.', False)
('The bald eagle is reckless.', 'Erin is dull.', False)
('The dinosaur is awful.', 'Dave is strong.', False)
('The dinosaur is awful.', 'Dave is strong.', False)
('The squirrel is furry.', 'Charlie is thin.', False)
('The squirrel is furry.', 'Charlie is thin.', False)
('The bald eagle sees the squirrel.', 'Bob is strong.', False)
('The bald eagle sees the squirrel.', 'Anne is strong.', False)
('The rabbit is smart.', 'Anne is big.', False)
('The rabbit is smart.', 'Anne is little.', False)
('The bear is lazy.', 'Bob is sad.', False)
('The bear is lazy.', 'Bob is sad.', False)
('The dinosaur is big.', 'Dave is big.', False)
('The dinosaur is big.', 'Dave is big.', False)
('The cat is furry.', 'Charlie is kind.', False)
('The cat is furry.', 'Charlie is kind.', False)
('The bear attacks the cat.', 'Bob is dull.', False)
('The bear attacks the cat.', 'Bob is dull.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The bear is reckless.', 'Bob is angry.', False)
('The bear is reckless.', 'Bob is angry.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The mouse is adorable.', 'Charlie is angry.', False)
('The mouse is adorable.', 'Charlie is angry.', False)
('The bear needs the mouse.', 'Bob is huge.', False)
('The bear needs the mouse.', 'Bob is huge.', False)
('The mouse is round.', 'Anne is kind.', False)
('The mouse is round.', 'Erin is kind.', False)
('The falcon is slow.', 'Fiona is sad.', False)
('The falcon is slow.', 'Fiona is sad.', False)
('The wolf is big.', 'Fiona is big.', False)
('The wolf is big.', 'Fiona is big.', False)
('The rabbit is adorable.', 'Anne is nice.', False)
('The rabbit is adorable.', 'Anne is dull.', False)
('The falcon visits the rabbit.', 'Fiona is poor.', False)
('The falcon visits the rabbit.', 'Fiona is poor.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The lion is angry.', 'Alan is rough.', False)
('The lion is angry.', 'Bob is rough.', False)
('The snake is obese.', 'Anne is big.', False)
('The snake is obese.', 'Anne is big.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The lion chases the squirrel.', 'Anne is big.', False)
('The lion chases the squirrel.', 'Fiona is big.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The cheetah is tired.', 'Che.', False)
('The cheetah is tired.', 'Che.', False)
('The crocodile is big.', 'Charlie is heavy.', False)
('The crocodile is big.', 'Charlie is heavy.', False)
('The rabbit is lovely.', 'Anne is small.', False)
('The rabbit is lovely.', 'Anne is small.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The cheetah needs the rabbit.', 'Che.', False)
('The mouse is kind.', 'Charlie is quiet.', False)
('The mouse is kind.', 'Erin is quiet.', False)
('The snake is sleepy.', 'Anne is dull.', False)
('The snake is sleepy.', 'Anne is dull.', False)
('The wolf is strong.', 'Fiona is strong.', False)
('The wolf is strong.', 'Fiona is strong.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The snake sees the cat.', 'Anne is strong.', False)
('The snake sees the cat.', 'Anne is strong.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The falcon is rough.', 'Fiona is awful.', False)
('The falcon is rough.', 'Fiona is awful.', False)
('The dinosaur is awful.', 'Dave is huge.', False)
('The dinosaur is awful.', 'Dave is huge.', False)
('The dog is furry.', 'Fiona is small.', False)
('The dog is furry.', 'Fiona is small.', False)
('The falcon sees the dog.', 'Fiona is bad.', False)
('The falcon sees the dog.', 'Fiona is bad.', False)
('The dog is quiet.', 'Charlie is kind.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The leopard is angry.', 'Charlie is obese.', False)
('The leopard is angry.', 'Charlie is obese.', False)
('The bald eagle is big.', 'Anne is strong.', False)
('The bald eagle is big.', 'Anne is strong.', False)
('The squirrel is furry.', 'Charlie is clever.', False)
('The squirrel is furry.', 'Charlie is clever.', False)
('The leopard sees the squirrel.', 'Charlie is imperfect.', False)
('The leopard sees the squirrel.', 'Charlie is imperfect.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The snake is sleepy.', 'Anne is fierce.', False)
('The snake is sleepy.', 'Anne is fierce.', False)
('The bear is big.', 'Bob is big.', False)
('The bear is big.', 'Bob is big.', False)
('The dog is cute.', 'Fiona is clever.', False)
('The dog is cute.', 'Fiona is clever.', False)
('The snake attacks the dog.', 'Anne is fierce.', False)
('The snake attacks the dog.', 'Anne is fierce.', False)
('The mouse is quiet.', 'Anne is kind.', False)
('The mouse is quiet.', 'Dave is kind.', False)
('The bear is tired.', 'Bob is rough.', False)
('The bear is tired.', 'Bob is rough.', False)
('The snake is big.', 'Anne is huge.', False)
('The snake is big.', 'Anne is huge.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The hamster is lovely.', 'Harry is quiet.', False)
('The bear visits the hamster.', 'Bob is huge.', False)
('The bear visits the hamster.', 'Bob is huge.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The cat is nice.', 'Charlie is quiet.', False)
('The leopard is sleepy.', 'Charlie is poor.', False)
('The leopard is sleepy.', 'Charlie is poor.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The crocodile is obese.', 'Erin is huge.', False)
('The mouse is beautiful.', 'Charlie is quiet.', False)
('The mouse is beautiful.', 'Erin is quiet.', False)
('The leopard chases the mouse.', 'Charlie is huge.', False)
('The leopard chases the mouse.', 'Charlie is huge.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The bear is rough.', 'Bob is rough.', False)
('The bear is rough.', 'Bob is rough.', False)
('The cheetah is awful.', 'Che.', False)
('The cheetah is awful.', 'Che.', False)
('The mouse is furry.', 'Anne is quiet.', False)
('The mouse is furry.', 'Erin is clever.', False)
('The bear needs the mouse.', 'Bob is huge.', False)
('The bear needs the mouse.', 'Bob is huge.', False)
('The mouse is nice.', 'Erin is small.', False)
('The mouse is nice.', 'Erin is rabbit.', False)
('The leopard is boring.', 'Charlie is rabbit.', False)
('The leopard is boring.', 'Charlie is rabbit.', False)
('The bear is strong.', 'Bob is rabbit.', False)
('The bear is strong.', 'Bob is rabbit.', False)
('The rabbit is small.', 'Anne is rabbit.', False)
('The rabbit is small.', 'Anne is rabbit.', False)
('The leopard visits the rabbit.', 'Charlie is strong.', False)
('The leopard visits the rabbit.', 'Charlie is strong.', False)
('The dog is kind.', 'Charlie is obese.', False)
('The dog is kind.', 'Charlie is obese.', False)
('The crocodile is dull.', 'Charlie is sad.', False)
('The crocodile is dull.', 'Charlie is sad.', False)
('The bald eagle is obese.', 'Erin is bad.', False)
('The bald eagle is obese.', 'Erin is bad.', False)
('The cat is small.', 'Charlie is obese.', False)
('The cat is small.', 'Charlie is obese.', False)
('The crocodile visits the cat.', 'Erin is big.', False)
('The crocodile visits the cat.', 'Erin is big.', False)
('The dog is kind.', 'Charlie is quiet.', False)
('The dog is kind.', 'Charlie is quiet.', False)
('The tiger is reckless.', 'Fiona is quiet.', False)
('The tiger is reckless.', 'Fiona is quiet.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The squirrel is funny.', 'Charlie is obese.', False)
('The squirrel is funny.', 'Charlie is obese.', False)
('The tiger sees the squirrel.', 'Gary is sad.', False)
('The tiger sees the squirrel.', 'Gary is sad.', False)
('The mouse is smart.', 'Anne is kind.', False)
('The mouse is smart.', 'Erin is kind.', False)
('The dinosaur is sleepy.', 'Dave is sad.', False)
('The dinosaur is sleepy.', 'Dave is sad.', False)
('The wolf is fierce.', 'Fiona is sad.', False)
('The wolf is fierce.', 'Fiona is sad.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The dinosaur visits the rabbit.', 'Dave is dull.', False)
('The dinosaur visits the rabbit.', 'Dave is dull.', False)
('The rabbit is kind.', 'Anne is nice.', False)
('The rabbit is kind.', 'Anne is nice.', False)
('The crocodile is angry.', 'Charlie is sad.', False)
('The crocodile is angry.', 'Charlie is sad.', False)
('The dinosaur is awful.', 'Dave is huge.', False)
('The dinosaur is awful.', 'Dave is huge.', False)
('The squirrel is cute.', 'Charlie is clever.', False)
('The squirrel is cute.', 'Charlie is sad.', False)
('The crocodile likes the squirrel.', 'Charlie is huge.', False)
('The crocodile likes the squirrel.', 'Erin is huge.', False)
('The cat is kind.', 'Charlie is nice.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The crocodile is strong.', 'Erin is strong.', False)
('The crocodile is strong.', 'Erin is strong.', False)
('The dog is small.', 'Fiona is quiet.', False)
('The dog is small.', 'Fiona is clever.', False)
('The wolf attacks the dog.', 'Fiona is strong.', False)
('The wolf attacks the dog.', 'Fiona is strong.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The cat is smart.', 'Charlie is quiet.', False)
('The wolf is boring.', 'Fiona is bad.', False)
('The wolf is boring.', 'Fiona is bad.', False)
('The lion is obese.', 'Anne is strong.', False)
('The lion is obese.', 'Harry is strong.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The wolf needs the squirrel.', 'Fiona is strong.', False)
('The wolf needs the squirrel.', 'Fiona is strong.', False)
('The hamster is quiet.', 'Erin is huge.', False)
('The hamster is quiet.', 'Erin is huge.', False)
('The tiger is angry.', 'Gary is fierce.', False)
('The tiger is angry.', 'Gary is fierce.', False)
('The snake is fierce.', 'Anne is huge.', False)
('The snake is fierce.', 'Anne is huge.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The tiger visits the squirrel.', 'Gary is fierce.', False)
('The tiger visits the squirrel.', 'Gary is fierce.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The cheetah is slow.', 'Che.', False)
('The cheetah is slow.', 'Che.', False)
('The leopard is heavy.', 'Charlie is leopard.', False)
('The leopard is heavy.', 'Charlie is leopard.', False)
('The cat is furry.', 'Charlie is quiet.', False)
('The cat is furry.', 'Charlie is quiet.', False)
('The cheetah attacks the cat.', 'Che.', False)
('The cheetah attacks the cat.', 'Che.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The snake is dull.', 'Anne is rough.', False)
('The snake is dull.', 'Anne is rough.', False)
('The bear is awful.', 'Bob is rough.', False)
('The bear is awful.', 'Bob is rough.', False)
('The squirrel is furry.', 'Fiona is short.', False)
('The squirrel is furry.', 'Fiona is short.', False)
('The snake attacks the squirrel.', 'Anne is huge.', False)
('The snake attacks the squirrel.', 'Anne is huge.', False)
('The hamster is smart.', 'Harry is kind.', False)
('The hamster is smart.', 'Harry is kind.', False)
('The cheetah is tired.', 'Che.', False)
('The cheetah is tired.', 'Che.', False)
('The leopard is heavy.', 'Charlie is cat.', False)
('The leopard is heavy.', 'Charlie is cat.', False)
('The cat is funny.', 'Charlie is small.', False)
('The cat is funny.', 'Charlie is small.', False)
('The cheetah likes the cat.', 'Che.', False)
('The cheetah likes the cat.', 'Che.', False)
('The cat is quiet.', 'Charlie is wealthy.', False)
('The cat is quiet.', 'Charlie is wealthy.', False)
('The falcon is dull.', 'Fiona is rabbit.', False)
('The falcon is dull.', 'Fiona is rabbit.', False)
('The wolf is fierce.', 'Fiona is rabbit.', False)
('The wolf is fierce.', 'Fiona is rabbit.', False)
('The rabbit is beautiful.', 'Anne is obese.', False)
('The rabbit is beautiful.', 'Anne is obese.', False)
('The falcon attacks the rabbit.', 'Fiona is huge.', False)
('The falcon attacks the rabbit.', 'Fiona is huge.', False)
('The squirrel is smart.', 'Charlie is kind.', False)
('The squirrel is smart.', 'Charlie is kind.', False)
('The crocodile is reckless.', 'Charlie is dull.', False)
('The crocodile is reckless.', 'Charlie is dull.', False)
('The tiger is obese.', 'Fiona is huge.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The hamster is lovely.', 'Harry is clever.', False)
('The hamster is lovely.', 'Harry is clever.', False)
('The crocodile chases the hamster.', 'Charlie is imperfect.', False)
('The crocodile chases the hamster.', 'Charlie is imperfect.', False)
('The cat is kind.', 'Charlie is obese.', False)
('The cat is kind.', 'Charlie is obese.', False)
('The wolf is rough.', 'Fiona is dull.', False)
('The wolf is rough.', 'Fiona is dull.', False)
('The cheetah is obese.', 'Che.', False)
('The cheetah is obese.', 'Che.', False)
('The hamster is furry.', 'Harry is obese.', False)
('The hamster is furry.', 'Harry is obese.', False)
('The wolf chases the hamster.', 'Fiona isham.', False)
('The wolf chases the hamster.', 'Fiona isham.', False)
('The cat is nice.', 'Charlie isham.', False)
('The cat is nice.', 'Charlie isham.', False)
('The falcon is reckless.', 'Fiona is sad.', False)
('The falcon is reckless.', 'Fiona is sad.', False)
('The dinosaur is strong.', 'Dave isham.', False)
('The dinosaur is strong.', 'Dave isham.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The falcon likes the hamster.', 'Fiona is huge.', False)
('The falcon likes the hamster.', 'Fiona isham.', False)
('The dog is smart.', 'Charlie is nice.', False)
('The dog is smart.', 'Charlie is nice.', False)
('The wolf is tired.', 'Fiona is fal.', False)
('The wolf is tired.', 'Fiona is fal.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The falcon is strong.', 'Fiona is strong.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The wolf sees the cat.', 'Fiona is fal.', False)
('The wolf sees the cat.', 'Fiona is fal.', False)
('The squirrel is quiet.', 'Charlie isham.', False)
('The squirrel is quiet.', 'Charlie isham.', False)
('The bald eagle is slow.', 'Erin is rough.', False)
('The bald eagle is slow.', 'Erin is rough.', False)
('The leopard is strong.', 'Charlie is rough.', False)
('The leopard is strong.', 'Charlie is rough.', False)
('The hamster is beautiful.', 'Harry is rough.', False)
('The hamster is beautiful.', 'Harry is rough.', False)
('The bald eagle needs the hamster.', 'Erin isham.', False)
('The bald eagle needs the hamster.', 'Anne isham.', False)
('The mouse is round.', 'Charlie is quiet.', False)
('The mouse is round.', 'Erin is quiet.', False)
('The wolf is dull.', 'Fiona is fal.', False)
('The wolf is dull.', 'Fiona is fal.', False)
('The falcon is big.', 'Fiona is big.', False)
('The falcon is big.', 'Fiona is big.', False)
('The squirrel is beautiful.', 'Charlie is quiet.', False)
('The squirrel is beautiful.', 'Charlie is quiet.', False)
('The wolf attacks the squirrel.', 'Fiona is fal.', False)
('The wolf attacks the squirrel.', 'Fiona is fal.', False)
('The mouse is nice.', 'Erin is huge.', False)
('The mouse is nice.', 'Erin is cat.', False)
('The bald eagle is slow.', 'Erin is cat.', False)
('The bald eagle is slow.', 'Erin is cat.', False)
('The leopard is strong.', 'Charlie is cat.', False)
('The leopard is strong.', 'Charlie is cat.', False)
('The cat is funny.', 'Charlie is small.', False)
('The cat is funny.', 'Charlie is small.', False)
('The bald eagle likes the cat.', 'Anne is huge.', False)
('The bald eagle likes the cat.', 'Anne is huge.', False)
('The squirrel is nice.', 'Charlie is obese.', False)
('The squirrel is nice.', 'Charlie is obese.', False)
('The bear is dull.', 'Bob is obese.', False)
('The bear is dull.', 'Bob is sad.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The hamster is lovely.', 'Harry is obese.', False)
('The hamster is lovely.', 'Harry is obese.', False)
('The bear attacks the hamster.', 'Bob ische.', False)
('The bear attacks the hamster.', 'Bob ische.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The rabbit is smart.', 'Anne is strong.', False)
('The snake is slow.', 'Anne is sad.', False)
('The snake is slow.', 'Anne is sad.', False)
('The dinosaur is fierce.', 'Dave is kind.', False)
('The dinosaur is fierce.', 'Dave is sad.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The snake attacks the cat.', 'Anne is sad.', False)
('The snake attacks the cat.', 'Anne is sad.', False)
('The dog is nice.', 'Charlie is obese.', False)
('The dog is nice.', 'Charlie is obese.', False)
('The tiger is sleepy.', 'Gary is angry.', False)
('The tiger is sleepy.', 'Gary is angry.', False)
('The lion is obese.', 'Alan is angry.', False)
('The lion is obese.', 'Alan is angry.', False)
('The mouse is funny.', 'Erin is obese.', False)
('The mouse is funny.', 'Erin is obese.', False)
('The tiger attacks the mouse.', 'Gary is strong.', False)
('The tiger attacks the mouse.', 'Gary is strong.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The dog is nice.', 'Charlie is quiet.', False)
('The wolf is angry.', 'Fiona is fierce.', False)
('The wolf is angry.', 'Fiona is fierce.', False)
('The bear is strong.', 'Bob is strong.', False)
('The bear is strong.', 'Bob is strong.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The wolf attacks the rabbit.', 'Fiona is fierce.', False)
('The wolf attacks the rabbit.', 'Fiona is fierce.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The dinosaur is slow.', 'Dave is rough.', False)
('The dinosaur is slow.', 'Dave is rough.', False)
('The bald eagle is awful.', 'Anne is huge.', False)
('The bald eagle is awful.', 'Anne is huge.', False)
('The mouse is furry.', 'Charlie is mouse.', False)
('The mouse is furry.', 'Erin is mouse.', False)
('The dinosaur visits the mouse.', 'Dave is huge.', False)
('The dinosaur visits the mouse.', 'Dave is huge.', False)
('The squirrel is smart.', 'Charlie is small.', False)
('The squirrel is smart.', 'Charlie is small.', False)
('The cheetah is rough.', 'Che.', False)
('The cheetah is rough.', 'Che.', False)
('The crocodile is fierce.', 'Charlie is rabbit.', False)
('The crocodile is fierce.', 'Charlie is rabbit.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The cheetah attacks the rabbit.', 'Che.', False)
('The cheetah attacks the rabbit.', 'Che.', False)
('The squirrel is kind.', 'Charlie is obese.', False)
('The squirrel is kind.', 'Charlie is obese.', False)
('The tiger is boring.', 'Gary is dull.', False)
('The tiger is boring.', 'Gary is dull.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The crocodile is awful.', 'Erin is huge.', False)
('The mouse is small.', 'Erin is obese.', False)
('The mouse is small.', 'Erin is obese.', False)
('The tiger sees the mouse.', 'Gary is huge.', False)
('The tiger sees the mouse.', 'Gary is huge.', False)
('The hamster is kind.', 'Harry is little.', False)
('The hamster is kind.', 'Harry is little.', False)
('The wolf is sleepy.', 'Fiona is rough.', False)
('The wolf is sleepy.', 'Fiona is rough.', False)
('The tiger is strong.', 'Gary is strong.', False)
('The tiger is strong.', 'Gary is strong.', False)
('The dog is lovely.', 'Fiona is quiet.', False)
('The dog is lovely.', 'Fiona is quiet.', False)
('The wolf attacks the dog.', 'Fiona is strong.', False)
('The wolf attacks the dog.', 'Fiona is strong.', False)
('The dog is kind.', 'Charlie is quiet.', False)
('The dog is kind.', 'Charlie is quiet.', False)
('The dinosaur is sleepy.', 'Dave is dull.', False)
('The dinosaur is sleepy.', 'Dave is dull.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The mouse is beautiful.', 'Anne is quiet.', False)
('The mouse is beautiful.', 'Erin is quiet.', False)
('The dinosaur needs the mouse.', 'Dave is sad.', False)
('The dinosaur needs the mouse.', 'Dave is sad.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The tiger is sleepy.', 'Gary is sad.', False)
('The tiger is sleepy.', 'Gary is sad.', False)
('The bear is awful.', 'Anne is strong.', False)
('The bear is awful.', 'Bob is strong.', False)
('The hamster is adorable.', 'Harry is quiet.', False)
('The hamster is adorable.', 'Harry is quiet.', False)
('The tiger sees the hamster.', 'Gary is strong.', False)
('The tiger sees the hamster.', 'Gary is strong.', False)
('The cat is nice.', 'Charlie is clever.', False)
('The cat is nice.', 'Charlie is clever.', False)
('The cheetah is dull.', 'Che.', False)
('The cheetah is dull.', 'Che.', False)
('The crocodile is big.', 'Charlie is huge.', False)
('The crocodile is big.', 'Charlie is huge.', False)
('The mouse is cute.', 'Charlie is kind.', False)
('The mouse is cute.', 'Charlie is kind.', False)
('The cheetah visits the mouse.', 'Che.', False)
('The cheetah visits the mouse.', 'Che.', False)
('The hamster is quiet.', 'Harry is quiet.', False)
('The hamster is quiet.', 'Harry is quiet.', False)
('The bald eagle is lazy.', 'Erin is .', False)
('The bald eagle is lazy.', 'Erin is .', False)
('The crocodile is fierce.', 'Charlie is  cat.', False)
('The crocodile is fierce.', 'Charlie is   cat.', False)
('The cat is adorable.', 'Charlie is quiet.', False)
('The cat is adorable.', 'Charlie is quiet.', False)
('The bald eagle chases the cat.', 'Anne is strong.', False)
('The bald eagle chases the cat.', 'Anne is strong.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Erin is quiet.', False)
('The bald eagle is tired.', 'Erin is fierce.', False)
('The bald eagle is tired.', 'Erin is dull.', False)
('The bear is strong.', 'Bob isry.', False)
('The bear is strong.', 'Bob isry.', False)
('The squirrel is adorable.', 'Fiona is mouse.', False)
('The squirrel is adorable.', 'Fiona is mouse.', False)
('The bald eagle chases the squirrel.', 'Erin is fierce.', False)
('The bald eagle chases the squirrel.', 'Erin is fierce.', False)
('The cat is nice.', 'Charlie isham.', False)
('The cat is nice.', 'Charlie isham.', False)
('The leopard is angry.', 'Charlie is rough.', False)
('The leopard is angry.', 'Charlie is rough.', False)
('The falcon is strong.', 'Fiona isham.', False)
('The falcon is strong.', 'Fiona isham.', False)
('The hamster is furry.', 'Erin is quiet.', False)
('The hamster is furry.', 'Harry is quiet.', False)
('The leopard sees the hamster.', 'Charlie is strong.', False)
('The leopard sees the hamster.', 'Charlie is strong.', False)
('The mouse is quiet.', 'Charlie is obese.', False)
('The mouse is quiet.', 'Charlie is obese.', False)
('The leopard is dull.', 'Charlie is rough.', False)
('The leopard is dull.', 'Charlie is rough.', False)
('The falcon is obese.', 'Fiona is rough.', False)
('The falcon is obese.', 'Fiona is rough.', False)
('The dog is funny.', 'Fiona is obese.', False)
('The dog is funny.', 'Fiona is obese.', False)
('The leopard chases the dog.', 'Charlie is huge.', False)
('The leopard chases the dog.', 'Charlie is huge.', False)
('The squirrel is nice.', 'Charlie is kind.', False)
('The squirrel is nice.', 'Charlie is kind.', False)
('The bear is sleepy.', 'Bob is rough.', False)
('The bear is sleepy.', 'Bob is rough.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The bear attacks the rabbit.', 'Bob is huge.', False)
('The bear attacks the rabbit.', 'Bob is huge.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The crocodile is slow.', 'Charlie is bad.', False)
('The crocodile is slow.', 'Charlie is bad.', False)
('The bear is awful.', 'Bob is huge.', False)
('The bear is awful.', 'Bob is huge.', False)
('The mouse is cute.', 'Charlie is quiet.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The crocodile chases the mouse.', 'Erin is huge.', False)
('The crocodile chases the mouse.', 'Erin is huge.', False)
('The rabbit is nice.', 'Anne isham.', False)
('The rabbit is nice.', 'Anne isham.', False)
('The crocodile is rough.', 'Charlie is quiet.', False)
('The crocodile is rough.', 'Charlie is quiet.', False)
('The tiger is awful.', 'Gary is huge.', False)
('The tiger is awful.', 'Gary is huge.', False)
('The hamster is cute.', 'Harry is small.', False)
('The hamster is cute.', 'Erin is small.', False)
('The crocodile chases the hamster.', 'Erin is huge.', False)
('The crocodile chases the hamster.', 'Erin is huge.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Erin is quiet.', False)
('The falcon is rough.', 'Fiona is fierce.', False)
('The falcon is rough.', 'Fiona is fierce.', False)
('The crocodile is fierce.', 'Erin is huge.', False)
('The crocodile is fierce.', 'Erin is huge.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The cat is small.', 'Charlie is quiet.', False)
('The falcon needs the cat.', 'Fiona is fierce.', False)
('The falcon needs the cat.', 'Fiona is fierce.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The crocodile is lazy.', 'Charlie is angry.', False)
('The crocodile is lazy.', 'Charlie is angry.', False)
('The tiger is fierce.', 'Gary is angry.', False)
('The tiger is fierce.', 'Gary is angry.', False)
('The dog is lovely.', 'Charlie is angry.', False)
('The dog is lovely.', 'Charlie is angry.', False)
('The crocodile visits the dog.', 'Erin is huge.', False)
('The crocodile visits the dog.', 'Erin is huge.', False)
('The dog is nice.', 'Fiona is heavy.', False)
('The dog is nice.', 'Fiona is heavy.', False)
('The lion is rough.', 'Alan is bad.', False)
('The lion is rough.', 'Alan is bad.', False)
('The tiger is obese.', 'Gary is heavy.', False)
('The tiger is obese.', 'Gary is heavy.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The lion likes the squirrel.', 'Anne is heavy.', False)
('The lion likes the squirrel.', 'Harry is heavy.', False)
('The hamster is kind.', 'Erin is quiet.', False)
('The hamster is kind.', 'Erin is quiet.', False)
('The falcon is tired.', 'Fiona is bad.', False)
('The falcon is tired.', 'Fiona is bad.', False)
('The dinosaur is awful.', 'Dave is heavy.', False)
('The dinosaur is awful.', 'Dave is heavy.', False)
('The cat is adorable.', 'Charlie is bad.', False)
('The cat is adorable.', 'Charlie is awful.', False)
('The falcon visits the cat.', 'Fiona is bad.', False)
('The falcon visits the cat.', 'Fiona is bad.', False)
('The cat is round.', 'Charlie is kind.', False)
('The cat is round.', 'Charlie is kind.', False)
('The bald eagle is sleepy.', 'Erin is bad.', False)
('The bald eagle is sleepy.', 'Erin is bad.', False)
('The cheetah is awful.', 'Che.', False)
('The cheetah is awful.', 'Che.', False)
('The squirrel is lovely.', 'Charlie is bad.', False)
('The squirrel is lovely.', 'Charlie is bad.', False)
('The bald eagle visits the squirrel.', 'Erin is bad.', False)
('The bald eagle visits the squirrel.', 'Erin is bad.', False)
('The mouse is kind.', 'Anne is wealthy.', False)
('The mouse is kind.', 'Erin is wealthy.', False)
('The dinosaur is angry.', 'Dave is squirrel.', False)
('The dinosaur is angry.', 'Dave is squirrel.', False)
('The lion is heavy.', 'Alan is squirrel.', False)
('The lion is heavy.', 'Alan is squirrel.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The squirrel is cute.', 'Charlie is quiet.', False)
('The dinosaur chases the squirrel.', 'Dave is strong.', False)
('The dinosaur chases the squirrel.', 'Dave is strong.', False)
('The dog is quiet.', 'Charlie is kind.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The lion is rough.', 'Alan is bad.', False)
('The lion is rough.', 'Alan is bad.', False)
('The bald eagle is awful.', 'Bob is heavy.', False)
('The bald eagle is awful.', 'Anne is heavy.', False)
('The squirrel is adorable.', 'Charlie is quiet.', False)
('The squirrel is adorable.', 'Charlie is quiet.', False)
