('The squirrel is quiet.', 'Charlie is small.', False)
('The tiger sees the mouse.', 'Gary is huge.', False)
('The tiger sees the mouse.', 'Gary is huge.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The falcon is boring.', 'Fiona is fierce.', False)
('The falcon is boring.', 'Fiona is fierce.', False)
('The bear is fierce.', 'Bob is heavy.', False)
('The bear is fierce.', 'Bob is heavy.', False)
('The dog is lovely.', 'Fiona is clever.', False)
('The dog is lovely.', 'Fiona is clever.', False)
('The falcon sees the dog.', 'Fiona is fierce.', False)
('The falcon sees the dog.', 'Fiona is fierce.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The hamster is smart.', 'Harry is quiet.', False)
('The leopard is dull.', 'Charlie is fierce.', False)
('The leopard is dull.', 'Charlie is fierce.', False)
('The dinosaur is big.', 'Dave is huge.', False)
('The dinosaur is big.', 'Dave is huge.', False)
('The mouse is funny.', 'Anne is clever.', False)
('The mouse is funny.', 'Erin is clever.', False)
('The leopard attacks the mouse.', 'Charlie is fierce.', False)
('The leopard attacks the mouse.', 'Charlie is fierce.', False)
('The mouse is smart.', 'Anne is obese.', False)
('The mouse is smart.', 'Anne is obese.', False)
('The wolf is dull.', 'Fiona isham.', False)
('The wolf is dull.', 'Fiona isham.', False)
('The tiger is strong.', 'Gary isham.', False)
('The tiger is strong.', 'Gary isham.', False)
('The hamster is cute.', 'Harry is obese.', False)
('The hamster is cute.', 'Harry is obese.', False)
('The wolf visits the hamster.', 'Fiona isham.', False)
('The wolf visits the hamster.', 'Fiona isham.', False)
('The mouse is kind.', 'Charlie is quiet.', False)
('The mouse is kind.', 'Charlie is lazy.', False)
('The bear is reckless.', 'Bob is dull.', False)
('The bear is reckless.', 'Bob is dull.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The rabbit is lovely.', 'Anne is dull.', False)
('The rabbit is lovely.', 'Anne is dull.', False)
('The bear needs the rabbit.', 'Bob is strong.', False)
('The bear needs the rabbit.', 'Bob is huge.', False)
('The mouse is kind.', 'Erin is nice.', False)
('The mouse is kind.', 'Erin is nice.', False)
('The dinosaur is rough.', 'Dave is bad.', False)
('The dinosaur is rough.', 'Dave is bad.', False)
('The snake is obese.', 'Anne is heavy.', False)
('The snake is obese.', 'Anne is heavy.', False)
('The cat is lovely.', 'Charlie is bad.', False)
('The cat is lovely.', 'Cat is bad.', False)
('The dinosaur likes the cat.', 'Dave is heavy.', False)
('The dinosaur likes the cat.', 'Dave is heavy.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The cheetah is slow.', 'Che.', False)
('The cheetah is slow.', 'Che.', False)
('The bald eagle is strong.', 'Anne is strong.', False)
('The bald eagle is strong.', 'Anne is strong.', False)
('The dog is small.', 'Fiona is quiet.', False)
('The dog is small.', 'Fiona is quiet.', False)
('The cheetah likes the dog.', 'Che.', False)
('The cheetah likes the dog.', 'Che.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The tiger is tired.', 'Gary is obese.', False)
('The tiger is tired.', 'Gary is obese.', False)
('The snake is strong.', 'Anne is big.', False)
('The snake is strong.', 'Anne is big.', False)
('The mouse is furry.', 'Anne is quiet.', False)
('The mouse is furry.', 'Erin is quiet.', False)
('The tiger attacks the mouse.', 'Gary is imperfect.', False)
('The tiger attacks the mouse.', 'Gary is imperfect.', False)
('The mouse is nice.', 'Charlie is quiet.', False)
('The mouse is nice.', 'Charlie is quiet.', False)
('The bald eagle is slow.', 'Erin is quiet.', False)
('The bald eagle is slow.', 'Anne is dull.', False)
('The wolf is fierce.', 'Fiona is big.', False)
('The wolf is fierce.', 'Fiona is huge.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The cat is funny.', 'Charlie is dull.', False)
('The bald eagle attacks the cat.', 'Anne is fierce.', False)
('The bald eagle attacks the cat.', 'Anne is fierce.', False)
('The dog is round.', 'Charlie is obese.', False)
('The dog is round.', 'Charlie is obese.', False)
('The wolf is sleepy.', 'Fiona is angry.', False)
('The wolf is sleepy.', 'Fiona is angry.', False)
('The lion is fierce.', 'Alan is angry.', False)
('The lion is fierce.', 'Alan is angry.', False)
('The squirrel is furry.', 'Charlie is round.', False)
('The squirrel is furry.', 'Charlie is round.', False)
('The wolf visits the squirrel.', 'Fiona is strong.', False)
('The wolf visits the squirrel.', 'Fiona is strong.', False)
('The hamster is smart.', 'Harry is clever.', False)
('The hamster is smart.', 'Harry is clever.', False)
('The crocodile is lazy.', 'Charlie is bad.', False)
('The crocodile is lazy.', 'Charlie is bad.', False)
('The wolf is big.', 'Fiona is heavy.', False)
('The wolf is big.', 'Fiona is heavy.', False)
('The rabbit is furry.', 'Anne is clever.', False)
('The rabbit is furry.', 'Anne is quiet.', False)
('The crocodile sees the rabbit.', 'Charlie is bad.', False)
('The crocodile sees the rabbit.', 'Charlie is bad.', False)
('The rabbit is smart.', 'Anne is quiet.', False)
('The rabbit is smart.', 'Anne is quiet.', False)
('The tiger is tired.', 'Gary is fierce.', False)
('The tiger is tired.', 'Gary is fierce.', False)
('The snake is big.', 'Anne is strong.', False)
('The snake is big.', 'Anne is strong.', False)
('The cat is funny.', 'Charlie is clever.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The tiger chases the cat.', 'Gary is fierce.', False)
('The tiger chases the cat.', 'Gary is fierce.', False)
('The dog is round.', 'Charlie is kind.', False)
('The dog is round.', 'Charlie is kind.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The cat is cute.', 'Charlie is awful.', False)
('The cat is cute.', 'Cat is bad.', False)
('The cheetah chases the cat.', 'Che.', False)
('The cheetah chases the cat.', 'Che.', False)
('The cat is round.', 'Charlie is obese.', False)
('The cat is round.', 'Charlie is obese.', False)
('The falcon is reckless.', 'Fiona is dull.', False)
('The falcon is reckless.', 'Fiona is dull.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The dog is funny.', 'Fiona is round.', False)
('The dog is funny.', 'Fiona is round.', False)
('The falcon visits the dog.', 'Fiona is fur.', False)
('The falcon visits the dog.', 'Fiona is fur.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The hamster is kind.', 'Harry is quiet.', False)
('The bear is tired.', 'Bob is fierce.', False)
('The bear is tired.', 'Bob is fierce.', False)
('The wolf is fierce.', 'Fiona is strong.', False)
('The wolf is fierce.', 'Fiona is strong.', False)
('The rabbit is cute.', 'Anne is fierce.', False)
('The rabbit is cute.', 'Anne is fierce.', False)
('The bear visits the rabbit.', 'Bob is fierce.', False)
('The bear visits the rabbit.', 'Bob is dull.', False)
('The cat is nice.', 'Charlie is obese.', False)
('The cat is nice.', 'Charlie is obese.', False)
('The crocodile is boring.', 'Charlie is poor.', False)
('The crocodile is boring.', 'Charlie is poor.', False)
('The wolf is obese.', 'Fiona is poor.', False)
('The wolf is obese.', 'Fiona is poor.', False)
('The hamster is funny.', 'Harry is obese.', False)
('The hamster is funny.', 'Harry is obese.', False)
('The crocodile needs the hamster.', 'Erin is huge.', False)
('The crocodile needs the hamster.', 'Erin is huge.', False)
('The cat is quiet.', 'Charlie is obese.', False)
('The cat is quiet.', 'Charlie is obese.', False)
('The cheetah is sleepy.', 'Che.', False)
('The cheetah is sleepy.', 'Che.', False)
('The dinosaur is obese.', 'Dave is tired.', False)
('The dinosaur is obese.', 'Dave is tired.', False)
('The mouse is cute.', 'Charlie is dull.', False)
('The mouse is cute.', 'Charlie is dull.', False)
('The cheetah chases the mouse.', 'Che.', False)
('The cheetah chases the mouse.', 'Che.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The tiger is rough.', 'Gary is sad.', False)
('The tiger is rough.', 'Gary is sad.', False)
('The snake is heavy.', 'Anne is sad.', False)
('The snake is heavy.', 'Anne is sad.', False)
('The squirrel is funny.', 'Charlie is rough.', False)
('The squirrel is funny.', 'Charlie is rough.', False)
('The tiger visits the squirrel.', 'Gary is rough.', False)
('The tiger visits the squirrel.', 'Gary is rough.', False)
('The mouse is quiet.', 'Charlie is mouse.', False)
('The mouse is quiet.', 'Charlie is mouse.', False)
('The crocodile is dull.', 'Charlie is awful.', False)
('The crocodile is dull.', 'Charlie is bad.', False)
('The bear is awful.', 'Bob is huge.', False)
('The bear is awful.', 'Bob is huge.', False)
('The dog is small.', 'Fiona is mouse.', False)
('The dog is small.', 'Fiona is mouse.', False)
('The crocodile chases the dog.', 'Charlie is bad.', False)
('The crocodile chases the dog.', 'Charlie is bad.', False)
('The dog is kind.', 'Fiona is huge.', False)
('The dog is kind.', 'Fiona is huge.', False)
('The snake is boring.', 'Anne is bad.', False)
('The snake is boring.', 'Anne is bad.', False)
('The falcon is big.', 'Fiona is big.', False)
('The falcon is big.', 'Fiona is big.', False)
('The mouse is furry.', 'Erin is quiet.', False)
('The mouse is furry.', 'Erin is quiet.', False)
('The snake likes the mouse.', 'Anne is bad.', False)
('The snake likes the mouse.', 'Anne is bad.', False)
('The cat is nice.', 'Charlie is nice.', False)
('The cat is nice.', 'Charlie is nice.', False)
('The snake is reckless.', 'Anne is cat.', False)
('The snake is reckless.', 'Anne is cat.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The mouse is small.', 'Charlie is cat.', False)
('The mouse is small.', 'Erin is cat.', False)
('The snake sees the mouse.', 'Anne is huge.', False)
('The snake sees the mouse.', 'Anne is huge.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The falcon is lazy.', 'Fiona is bad.', False)
('The falcon is lazy.', 'Fiona is bad.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The dog is cute.', 'Fiona is small.', False)
('The dog is cute.', 'Fiona is small.', False)
('The falcon sees the dog.', 'Fiona is bad.', False)
('The falcon sees the dog.', 'Fiona is bad.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The cheetah needs the squirrel.', 'Che.', False)
('The cheetah needs the squirrel.', 'Che.', False)
('The rabbit is nice.', 'Anne is quiet.', False)
('The rabbit is nice.', 'Anne is quiet.', False)
('The wolf is sleepy.', 'Fiona is sad.', False)
('The wolf is sleepy.', 'Fiona is sad.', False)
('The bald eagle is obese.', 'Anne is strong.', False)
('The bald eagle is obese.', 'Anne is huge.', False)
('The squirrel is lovely.', 'Fiona is thin.', False)
('The squirrel is lovely.', 'Charlie is thin.', False)
('The wolf attacks the squirrel.', 'Fiona is strong.', False)
('The wolf attacks the squirrel.', 'Fiona is strong.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
('The bear is lazy.', 'Charlie is bad.', False)
('The bear is lazy.', 'Bob is bad.', False)
('The snake is big.', 'Anne is big.', False)
('The snake is big.', 'Anne is big.', False)
('The dog is lovely.', 'Fiona is nice.', False)
('The dog is lovely.', 'Fiona is nice.', False)
('The bear needs the dog.', 'Bob is big.', False)
('The bear needs the dog.', 'Bob is big.', False)
('The rabbit is kind.', 'Anne is obese.', False)
('The rabbit is kind.', 'Anne is obese.', False)
('The lion is tired.', 'Bob is dull.', False)
('The lion is tired.', 'Bob is dull.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The dog is lovely.', 'Fiona is obese.', False)
('The dog is lovely.', 'Fiona is obese.', False)
('The lion attacks the dog.', 'Anne is heavy.', False)
('The lion attacks the dog.', 'Bob is heavy.', False)
('The cat is kind.', 'Charlie is small.', False)
('The cat is kind.', 'Charlie is small.', False)
('The lion is tired.', 'Alan is sad.', False)
('The lion is tired.', 'Fiona is sad.', False)
('The bear is heavy.', 'Bob is sad.', False)
('The bear is heavy.', 'Bob is sad.', False)
('The rabbit is small.', 'Anne is nice.', False)
('The rabbit is small.', 'Anne is nice.', False)
('The lion attacks the rabbit.', 'Bob is strong.', False)
('The lion attacks the rabbit.', 'Bob is strong.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The lion is angry.', 'Alan is bad.', False)
('The lion is angry.', 'Fiona is bad.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The rabbit is adorable.', 'Anne is quiet.', False)
('The rabbit is adorable.', 'Anne is quiet.', False)
('The lion attacks the rabbit.', 'Alan is bad.', False)
('The lion attacks the rabbit.', 'Fiona is bad.', False)
('The mouse is nice.', 'Erin is clever.', False)
('The mouse is nice.', 'Erin is clever.', False)
('The dinosaur is reckless.', 'Dave is awful.', False)
('The dinosaur is reckless.', 'Dave is awful.', False)
('The bear is heavy.', 'Bob is huge.', False)
('The bear is heavy.', 'Bob is huge.', False)
('The cat is adorable.', 'Charlie is clever.', False)
('The cat is adorable.', 'Charlie is clever.', False)
('The dinosaur sees the cat.', 'Dave is bad.', False)
('The dinosaur sees the cat.', 'Dave is bad.', False)
('The squirrel is quiet.', 'Charlie is dull.', False)
('The squirrel is quiet.', 'Charlie is dull.', False)
('The lion is angry.', 'Alan is dull.', False)
('The lion is angry.', 'Alan is dull.', False)
('The wolf is heavy.', 'Fiona is dull.', False)
('The wolf is heavy.', 'Fiona is dull.', False)
('The mouse is lovely.', 'Anne is mouse.', False)
('The mouse is lovely.', 'Anne is mouse.', False)
('The lion visits the mouse.', 'Fiona is fur.', False)
('The lion visits the mouse.', 'Fiona is fur.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The bald eagle is rough.', 'Erin is dull.', False)
('The bald eagle is rough.', 'Erin is dull.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dinosaur is fierce.', 'Dave is huge.', False)
('The dog is cute.', 'Fiona is quiet.', False)
('The dog is cute.', 'Fiona is lazy.', False)
('The bald eagle attacks the dog.', 'Anne is huge.', False)
('The bald eagle attacks the dog.', 'Anne is huge.', False)
('The squirrel is round.', 'Charlie is smart.', False)
('The squirrel is round.', 'Charlie is clever.', False)
('The dinosaur is dull.', 'Dave is bad.', False)
('The dinosaur is dull.', 'Dave is bad.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The hamster is beautiful.', 'Harry is quiet.', False)
('The dinosaur visits the hamster.', 'Dave is heavy.', False)
('The dinosaur visits the hamster.', 'Dave is heavy.', False)
('The mouse is smart.', 'Charlie is quiet.', False)
('The mouse is smart.', 'Erin is quiet.', False)
('The dinosaur is lazy.', 'Dave is fierce.', False)
('The dinosaur is lazy.', 'Dave is fierce.', False)
('The lion is strong.', 'Anne is fur.', False)
('The lion is strong.', 'Harry is strong.', False)
('The rabbit is furry.', 'Anne is little.', False)
('The rabbit is furry.', 'Anne is little.', False)
('The dinosaur sees the rabbit.', 'Dave is fierce.', False)
('The dinosaur sees the rabbit.', 'Dave is fierce.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The squirrel is round.', 'Charlie is quiet.', False)
('The wolf is dull.', 'Fiona is bad.', False)
('The wolf is dull.', 'Fiona is bad.', False)
('The leopard is awful.', 'Charlie is big.', False)
('The leopard is awful.', 'Charlie is big.', False)
('The hamster is lovely.', 'Harry is kind.', False)
('The hamster is lovely.', 'Harry is kind.', False)
('The wolf likes the hamster.', 'Fiona is big.', False)
('The wolf likes the hamster.', 'Fiona is big.', False)
('The cat is kind.', 'Charlie is sleep.', False)
('The cat is kind.', 'Charlie is sleep.', False)
('The snake is lazy.', 'Anne is awful.', False)
('The snake is lazy.', 'Anne is awful.', False)
('The dinosaur is awful.', 'Dave is big.', False)
('The dinosaur is awful.', 'Dave is big.', False)
('The squirrel is beautiful.', 'Charlie is sleep.', False)
('The squirrel is beautiful.', 'Charlie is sleep.', False)
('The snake needs the squirrel.', 'Anne is big.', False)
('The snake needs the squirrel.', 'Anne is big.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The wolf is tired.', 'Fiona is obese.', False)
('The wolf is tired.', 'Fiona is obese.', False)
('The tiger is obese.', 'Gary is heavy.', False)
('The tiger is obese.', 'Gary is heavy.', False)
('The mouse is funny.', 'Anne is round.', False)
('The mouse is funny.', 'Anne is round.', False)
('The wolf attacks the mouse.', 'Charlie is obese.', False)
('The wolf attacks the mouse.', 'Fiona is obese.', False)
('The mouse is smart.', 'Anne is clever.', False)
('The mouse is smart.', 'Erin is clever.', False)
('The lion is reckless.', 'Alan is dull.', False)
('The lion is reckless.', 'Alan is dull.', False)
('The bear is fierce.', 'Bob is dull.', False)
('The bear is fierce.', 'Bob is dull.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The lion sees the dog.', 'Fiona is heavy.', False)
('The lion sees the dog.', 'Fiona is heavy.', False)
('The dog is kind.', 'Charlie is obese.', False)
('The dog is kind.', 'Charlie is obese.', False)
('The bald eagle is sleepy.', 'Erin is dull.', False)
('The bald eagle is sleepy.', 'Erin is dull.', False)
('The wolf is fierce.', 'Fiona is heavy.', False)
('The wolf is fierce.', 'Fiona is heavy.', False)
('The mouse is furry.', 'Anne is round.', False)
('The mouse is furry.', 'Anne is round.', False)
('The bald eagle sees the mouse.', 'Erin is fierce.', False)
('The bald eagle sees the mouse.', 'Erin is fierce.', False)
('The cat is smart.', 'Charlie is nice.', False)
('The cat is smart.', 'Charlie is kind.', False)
('The bald eagle is boring.', 'Erin is sad.', False)
('The bald eagle is boring.', 'Erin is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The dog is lovely.', 'Fiona is nice.', False)
('The dog is lovely.', 'Fiona is nice.', False)
('The bald eagle likes the dog.', 'Erin is sad.', False)
('The bald eagle likes the dog.', 'Erin is sad.', False)
('The dog is kind.', 'Fiona is dog.', False)
('The dog is kind.', 'Fiona is dog.', False)
('The snake is lazy.', 'Anne is dog.', False)
('The snake is lazy.', 'Anne is dog.', False)
('The tiger is heavy.', 'Gary is strong.', False)
('The tiger is heavy.', 'Gary is strong.', False)
('The squirrel is funny.', 'Charlie is dog.', False)
('The squirrel is funny.', 'Charlie is dog.', False)
('The snake visits the squirrel.', 'Anne is heavy.', False)
('The snake visits the squirrel.', 'Anne is heavy.', False)
('The rabbit is quiet.', 'Anne is small.', False)
('The rabbit is quiet.', 'Anne is small.', False)
('The bear is reckless.', 'Bob is rough.', False)
('The bear is reckless.', 'Bob is dull.', False)
('The bald eagle is big.', 'Anne is big.', False)
('The bald eagle is big.', 'Anne is big.', False)
('The cat is furry.', 'Charlie is clever.', False)
('The cat is furry.', 'Charlie is clever.', False)
('The bear attacks the cat.', 'Bob is big.', False)
('The bear attacks the cat.', 'Bob is big.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The cheetah is lazy.', 'Che.', False)
('The cheetah is lazy.', 'Che.', False)
('The snake is obese.', 'Anne is dull.', False)
('The snake is obese.', 'Anne is dull.', False)
('The mouse is funny.', 'Charlie is quiet.', False)
('The mouse is funny.', 'Charlie is quiet.', False)
('The cheetah sees the mouse.', 'Che.', False)
('The cheetah sees the mouse.', 'Che.', False)
('The hamster is round.', 'Harry is kind.', False)
('The hamster is round.', 'Harry is quiet.', False)
('The crocodile is sleepy.', 'Charlie is bad.', False)
('The crocodile is sleepy.', 'Erin is bad.', False)
('The leopard is big.', 'Charlie is huge.', False)
('The leopard is big.', 'Charlie is huge.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The mouse is cute.', 'Erin is quiet.', False)
('The crocodile needs the mouse.', 'Erin is bad.', False)
('The crocodile needs the mouse.', 'Erin is bad.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The crocodile is angry.', 'Charlie ische.', False)
('The crocodile is angry.', 'Charlie ische.', False)
('The cheetah is strong.', 'Che.', False)
('The cheetah is strong.', 'Che.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The squirrel is small.', 'Charlie is quiet.', False)
('The crocodile visits the squirrel.', 'Charlie ische.', False)
('The crocodile visits the squirrel.', 'Charlie ische.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The cheetah is dull.', 'Che.', False)
('The cheetah is dull.', 'Che.', False)
('The falcon is heavy.', 'Fiona is fal.', False)
('The falcon is heavy.', 'Fiona is fal.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The cheetah likes the rabbit.', 'Che.', False)
('The cheetah likes the rabbit.', 'Che.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The rabbit is kind.', 'Anne is quiet.', False)
('The crocodile is slow.', 'Charlie is angry.', False)
('The crocodile is slow.', 'Charlie is angry.', False)
('The bald eagle is awful.', 'Bob is huge.', False)
('The bald eagle is awful.', 'Anne is angry.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The crocodile visits the squirrel.', 'Charlie is huge.', False)
('The crocodile visits the squirrel.', 'Erin is huge.', False)
('The dog is quiet.', 'Fiona is small.', False)
('The dog is quiet.', 'Fiona is small.', False)
('The wolf is angry.', 'Fiona is rough.', False)
('The wolf is angry.', 'Fiona is rough.', False)
('The tiger is heavy.', 'Fiona is heavy.', False)
('The tiger is heavy.', 'Gary is heavy.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The rabbit is beautiful.', 'Anne is quiet.', False)
('The wolf chases the rabbit.', 'Fiona is fierce.', False)
('The wolf chases the rabbit.', 'Fiona is fierce.', False)
('The dog is round.', 'Charlie is obese.', False)
('The dog is round.', 'Charlie is obese.', False)
('The bald eagle is boring.', 'Erin is obese.', False)
('The bald eagle is boring.', 'Erin is obese.', False)
('The bear is strong.', 'Bob is dog.', False)
('The bear is strong.', 'Bob is dog.', False)
('The squirrel is cute.', 'Charlie is obese.', False)
('The squirrel is cute.', 'Charlie is obese.', False)
('The bald eagle sees the squirrel.', 'Anne is huge.', False)
('The bald eagle sees the squirrel.', 'Anne is huge.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The snake is dull.', 'Anne is dull.', False)
('The snake is dull.', 'Anne is dull.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The tiger is obese.', 'Gary is huge.', False)
('The rabbit is beautiful.', 'Anne is dull.', False)
('The rabbit is beautiful.', 'Anne is dull.', False)
('The snake likes the rabbit.', 'Anne is huge.', False)
('The snake likes the rabbit.', 'Anne is huge.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The cat is kind.', 'Charlie is quiet.', False)
('The snake is reckless.', 'Anne is sad.', False)
('The snake is reckless.', 'Anne is sad.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The squirrel is beautiful.', 'Charlie is clever.', False)
('The squirrel is beautiful.', 'Charlie is clever.', False)
('The snake attacks the squirrel.', 'Anne is strong.', False)
('The snake attacks the squirrel.', 'Anne is strong.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The squirrel is kind.', 'Charlie is quiet.', False)
('The lion is boring.', 'Alan is slow.', False)
('The lion is boring.', 'Bob is slow.', False)
('The leopard is big.', 'Charlie is slow.', False)
('The leopard is big.', 'Charlie is slow.', False)
('The hamster is furry.', 'Harry is quiet.', False)
('The hamster is furry.', 'Harry is quiet.', False)
('The lion chases the hamster.', 'Anne is huge.', False)
('The lion chases the hamster.', 'Bob is huge.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The dog is round.', 'Charlie is quiet.', False)
('The bear is angry.', 'Bob is bad.', False)
('The bear is angry.', 'Bob is bad.', False)
('The tiger is big.', 'Gary is strong.', False)
('The tiger is big.', 'Gary is strong.', False)
('The mouse is cute.', 'Anne is mouse.', False)
('The mouse is cute.', 'Anne is mouse.', False)
('The bear likes the mouse.', 'Bob is bad.', False)
('The bear likes the mouse.', 'Bob is bad.', False)
('The hamster is nice.', 'Harry is little.', False)
('The hamster is nice.', 'Harry is little.', False)
('The cheetah is lazy.', 'Che.', False)
('The cheetah is lazy.', 'Che.', False)
('The bear is obese.', 'Bob is heavy.', False)
('The bear is obese.', 'Bob is heavy.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The squirrel is furry.', 'Charlie is quiet.', False)
('The cheetah chases the squirrel.', 'Che.', False)
('The cheetah chases the squirrel.', 'Che.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The dog is smart.', 'Charlie is clever.', False)
('The tiger is lazy.', 'Gary iscro.', False)
('The tiger is lazy.', 'Gary iscro.', False)
('The crocodile is big.', 'Charlie iscro.', False)
('The crocodile is big.', 'Charlie iscro.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The rabbit is funny.', 'Anne is quiet.', False)
('The tiger visits the rabbit.', 'Gary iscro.', False)
('The tiger visits the rabbit.', 'Gary iscro.', False)
('The mouse is smart.', 'Anne is quiet.', False)
('The mouse is smart.', 'Anne is quiet.', False)
('The wolf is rough.', 'Fiona is sad.', False)
('The wolf is rough.', 'Fiona is sad.', False)
('The crocodile is big.', 'Charlie is quiet.', False)
('The crocodile is big.', 'Charlie is quiet.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The squirrel is funny.', 'Charlie is quiet.', False)
('The wolf sees the squirrel.', 'Fiona is huge.', False)
('The wolf sees the squirrel.', 'Fiona is huge.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The hamster is nice.', 'Harry is quiet.', False)
('The wolf is lazy.', 'Fiona is dull.', False)
('The wolf is lazy.', 'Fiona is dull.', False)
('The bear is awful.', 'Bob is dull.', False)
('The bear is awful.', 'Bob is dull.', False)
('The mouse is furry.', 'Anne is sleep.', False)
('The mouse is furry.', 'Erin is sleep.', False)
('The wolf chases the mouse.', 'Fiona is huge.', False)
('The wolf chases the mouse.', 'Fiona is huge.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The bear is slow.', 'Bob is quiet.', False)
('The bear is slow.', 'Bob is quiet.', False)
('The wolf is fierce.', 'Fiona is sad.', False)
('The wolf is fierce.', 'Fiona is sad.', False)
('The hamster is cute.', 'Harry is sad.', False)
('The hamster is cute.', 'Harry is sad.', False)
('The bear visits the hamster.', 'Bob is sad.', False)
('The bear visits the hamster.', 'Bob is sad.', False)
('The squirrel is nice.', 'Charlie is clever.', False)
('The squirrel is nice.', 'Charlie is clever.', False)
('The wolf is lazy.', 'Fiona is bad.', False)
('The wolf is lazy.', 'Fiona is bad.', False)
('The bear is awful.', 'Bob is strong.', False)
('The bear is awful.', 'Bob is strong.', False)
('The mouse is adorable.', 'Charlie is sad.', False)
('The mouse is adorable.', 'Charlie is sad.', False)
('The wolf attacks the mouse.', 'Fiona is strong.', False)
('The wolf attacks the mouse.', 'Fiona is strong.', False)
('The squirrel is nice.', 'Charlie is quiet.', False)
