('The dog is round.', 'The dog is round.', True)
('The rabbit is furry.', 'The rabbit is nice.', False)
('The bald eagle chases the rabbit.', 'The bald eagle chases the rabbit.', True)
('The bald eagle chases the rabbit.', 'The bald eagle chases the rabbit.', True)
('The dog is nice.', 'The dog is nice.', True)
('The dog is nice.', 'The dog is nice.', True)
('The wolf is tired.', 'The wolf is nice.', False)
('The wolf is tired.', 'The wolf is nice.', False)
('The crocodile is obese.', 'The crocodile is angry.', False)
('The crocodile is obese.', 'The crocodile is big.', False)
('The rabbit is small.', 'The rabbit is lovely.', False)
('The rabbit is small.', 'The rabbit is lovely.', False)
('The wolf chases the rabbit.', 'The wolf chases the rabbit.', True)
('The wolf chases the rabbit.', 'The wolf chases the rabbit.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The rabbit is nice.', 'The rabbit is nice.', True)
('The crocodile is lazy.', 'The crocodile is big.', False)
('The crocodile is lazy.', 'The crocodile is big.', False)
('The tiger is big.', 'The tiger is big.', True)
('The tiger is big.', 'The tiger is big.', True)
('The hamster is cute.', 'The hamster is beautiful.', False)
('The hamster is cute.', 'The hamster is beautiful.', False)
('The crocodile visits the hamster.', 'The crocodile visits the hamster.', True)
('The crocodile visits the hamster.', 'The crocodile visits the hamster.', True)
('The mouse is round.', 'The mouse is smart.', False)
('The mouse is round.', 'The mouse is sleepy.', False)
('The tiger is sleepy.', 'The tiger is sleepy.', True)
('The tiger is sleepy.', 'The tiger is sleepy.', True)
('The crocodile is heavy.', 'The crocodile is sleepy.', False)
('The crocodile is heavy.', 'The crocodile is sleepy.', False)
('The cat is furry.', 'The cat is beautiful.', False)
('The cat is furry.', 'The cat is sleepy.', False)
('The tiger needs the cat.', 'The tiger needs the cat.', True)
('The tiger needs the cat.', 'The tiger needs the cat.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The crocodile is lazy.', 'The crocodile is smart.', False)
('The crocodile is lazy.', 'The crocodile is smart.', False)
('The wolf is strong.', 'The wolf is strong.', True)
('The wolf is strong.', 'The wolf is strong.', True)
('The rabbit is funny.', 'The rabbit is slow.', False)
('The rabbit is funny.', 'The rabbit is slow.', False)
('The crocodile likes the rabbit.', 'The crocodile likes the rabbit.', True)
('The crocodile likes the rabbit.', 'The crocodile likes the rabbit.', True)
('The dog is smart.', 'The dog is round.', False)
('The dog is smart.', 'The dog is round.', False)
('The falcon is rough.', 'The falcon is sleepy.', False)
('The falcon is rough.', 'The falcon is sleepy.', False)
('The snake is heavy.', 'The snake is heavy.', True)
('The snake is heavy.', 'The snake is heavy.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The rabbit is adorable.', 'The rabbit is adorable.', True)
('The falcon sees the rabbit.', 'The falcon sees the rabbit.', True)
('The falcon sees the rabbit.', 'The falcon sees the rabbit.', True)
('The cat is quiet.', 'The cat is beautiful.', False)
('The cat is quiet.', 'The cat is beautiful.', False)
('The falcon is angry.', 'The falcon is angry.', True)
('The falcon is angry.', 'The falcon is angry.', True)
('The wolf is awful.', 'The wolf is angry.', False)
('The wolf is awful.', 'The wolf is angry.', False)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The falcon visits the hamster.', 'The falcon visits the hamster.', True)
('The falcon visits the hamster.', 'The falcon visits the hamster.', True)
('The mouse is quiet.', 'The mouse is beautiful.', False)
('The mouse is quiet.', 'The mouse is beautiful.', False)
('The dinosaur is dull.', 'The dinosaur is dull.', True)
('The dinosaur is dull.', 'The dinosaur is dull.', True)
('The lion is heavy.', 'The lion is heavy.', True)
('The lion is heavy.', 'The lion is heavy.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The dinosaur visits the hamster.', 'The dinosaur visits the hamster.', True)
('The dinosaur visits the hamster.', 'The dinosaur visits the hamster.', True)
('The dog is kind.', 'The dog is smart.', False)
('The dog is kind.', 'The dog is smart.', False)
('The dinosaur is tired.', 'The dinosaur is sleepy.', False)
('The dinosaur is tired.', 'The dinosaur is sleepy.', False)
('The tiger is fierce.', 'The tiger is beautiful.', False)
('The tiger is fierce.', 'The tiger is beautiful.', False)
('The hamster is cute.', 'The hamster is beautiful.', False)
('The hamster is cute.', 'The hamster is beautiful.', False)
('The dinosaur likes the hamster.', 'The dinosaur likes the hamster.', True)
('The dinosaur likes the hamster.', 'The dinosaur likes the hamster.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The lion is rough.', 'The lion is nice.', False)
('The lion is rough.', 'The lion is nice.', False)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The wolf is heavy.', 'The wolf is heavy.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The dog is lovely.', 'The dog is lovely.', True)
('The lion needs the dog.', 'The lion needs the dog.', True)
('The lion needs the dog.', 'The lion needs the dog.', True)
('The dog is smart.', 'The dog is smart.', True)
('The dog is smart.', 'The dog is smart.', True)
('The dinosaur is rough.', 'The dinosaur is sleepy.', False)
('The dinosaur is rough.', 'The dinosaur is sleepy.', False)
('The falcon is big.', 'The falcon is big.', True)
('The falcon is big.', 'The falcon is big.', True)
('The cat is adorable.', 'The cat is big.', False)
('The cat is adorable.', 'The cat is big.', False)
('The dinosaur likes the cat.', 'The dinosaur likes the cat.', True)
('The dinosaur likes the cat.', 'The dinosaur likes the cat.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The dinosaur is slow.', 'The dinosaur is slow.', True)
('The dinosaur is slow.', 'The dinosaur is slow.', True)
('The bald eagle is heavy.', 'The bald eagle is beautiful.', False)
('The bald eagle is heavy.', 'The bald eagle is beautiful.', False)
('The dog is small.', 'The dog is beautiful.', False)
('The dog is small.', 'The dog is beautiful.', False)
('The dinosaur attacks the dog.', 'The dinosaur attacks the dog.', True)
('The dinosaur attacks the dog.', 'The dinosaur attacks the dog.', True)
('The cat is kind.', 'The cat is beautiful.', False)
('The cat is kind.', 'The cat is beautiful.', False)
('The leopard is reckless.', 'The leopard is beautiful.', False)
('The leopard is reckless.', 'The leopard is beautiful.', False)
('The bear is awful.', 'The bear is heavy.', False)
('The bear is awful.', 'The bear is beautiful.', False)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The leopard attacks the squirrel.', 'The leopard attacks the squirrel.', True)
('The leopard attacks the squirrel.', 'The leopard attacks the squirrel.', True)
('The hamster is kind.', 'The hamster is nice.', False)
('The hamster is kind.', 'The hamster is nice.', False)
('The snake is lazy.', 'The snake is slow.', False)
('The snake is lazy.', 'The snake is slow.', False)
('The leopard is awful.', 'The leopard is nice.', False)
('The leopard is awful.', 'The leopard is nice.', False)
('The cat is cute.', 'The cat is nice.', False)
('The cat is cute.', 'The cat is nice.', False)
('The snake visits the cat.', 'The snake visits the cat.', True)
('The snake visits the cat.', 'The snake visits the cat.', True)
('The hamster is kind.', 'The hamster is nice.', False)
('The hamster is kind.', 'The hamster is nice.', False)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The falcon is fierce.', 'The falcon is big.', False)
('The falcon is fierce.', 'The falcon is big.', False)
('The dog is small.', 'The dog is beautiful.', False)
('The dog is small.', 'The dog is beautiful.', False)
('The crocodile sees the dog.', 'The crocodile sees the dog.', True)
('The crocodile sees the dog.', 'The crocodile sees the dog.', True)
('The dog is kind.', 'The dog is nice.', False)
('The dog is kind.', 'The dog is nice.', False)
('The lion is dull.', 'The lion is dull.', True)
('The lion is dull.', 'The lion is dull.', True)
('The bald eagle is big.', 'The bald eagle is big.', True)
('The bald eagle is big.', 'The bald eagle is big.', True)
('The mouse is cute.', 'The mouse is nice.', False)
('The mouse is cute.', 'The mouse is nice.', False)
('The lion visits the mouse.', 'The lion visits the mouse.', True)
('The lion visits the mouse.', 'The lion visits the mouse.', True)
('The cat is quiet.', 'The cat is nice.', False)
('The cat is quiet.', 'The cat is nice.', False)
('The leopard is lazy.', 'The leopard is beautiful.', False)
('The leopard is lazy.', 'The leopard is beautiful.', False)
('The wolf is fierce.', 'The wolf is nice.', False)
('The wolf is fierce.', 'The wolf is nice.', False)
('The mouse is adorable.', 'The mouse is beautiful.', False)
('The mouse is adorable.', 'The mouse is beautiful.', False)
('The leopard sees the mouse.', 'The leopard sees the mouse.', True)
('The leopard sees the mouse.', 'The leopard sees the mouse.', True)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The rabbit is kind.', 'The rabbit is nice.', False)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The dinosaur is awful.', 'The dinosaur is big.', False)
('The dinosaur is awful.', 'The dinosaur is big.', False)
('The mouse is furry.', 'The mouse is nice.', False)
('The mouse is furry.', 'The mouse is nice.', False)
('The lion chases the mouse.', 'The lion chases the mouse.', True)
('The lion chases the mouse.', 'The lion chases the mouse.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The dinosaur is rough.', 'The dinosaur is sleepy.', False)
('The dinosaur is rough.', 'The dinosaur is sleepy.', False)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is big.', False)
('The mouse is furry.', 'The mouse is smart.', False)
('The mouse is furry.', 'The mouse is smart.', False)
('The dinosaur attacks the mouse.', 'The dinosaur attacks the mouse.', True)
('The dinosaur attacks the mouse.', 'The dinosaur attacks the mouse.', True)
('The dog is nice.', 'The dog is beautiful.', False)
('The dog is nice.', 'The dog is beautiful.', False)
('The snake is angry.', 'The snake is nice.', False)
('The snake is angry.', 'The snake is nice.', False)
('The tiger is strong.', 'The tiger is strong.', True)
('The tiger is strong.', 'The tiger is strong.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The snake attacks the mouse.', 'The snake attacks the mouse.', True)
('The snake attacks the mouse.', 'The snake attacks the mouse.', True)
('The mouse is smart.', 'The mouse is beautiful.', False)
('The mouse is smart.', 'The mouse is beautiful.', False)
('The tiger is reckless.', 'The tiger is smart.', False)
('The tiger is reckless.', 'The tiger is smart.', False)
('The falcon is obese.', 'The falcon is adorable.', False)
('The falcon is obese.', 'The falcon is adorable.', False)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The tiger needs the cat.', 'The tiger needs the cat.', True)
('The tiger needs the cat.', 'The tiger needs the cat.', True)
('The rabbit is quiet.', 'The rabbit is beautiful.', False)
('The rabbit is quiet.', 'The rabbit is beautiful.', False)
('The falcon is lazy.', 'The falcon is slow.', False)
('The falcon is lazy.', 'The falcon is slow.', False)
('The tiger is big.', 'The tiger is big.', True)
('The tiger is big.', 'The tiger is big.', True)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The falcon attacks the dog.', 'The falcon attacks the dog.', True)
('The falcon attacks the dog.', 'The falcon attacks the dog.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The dinosaur is reckless.', 'The dinosaur is sleepy.', False)
('The dinosaur is reckless.', 'The dinosaur is sleepy.', False)
('The snake is fierce.', 'The snake is reckless.', False)
('The snake is fierce.', 'The snake is reckless.', False)
('The rabbit is funny.', 'The rabbit is sleepy.', False)
('The rabbit is funny.', 'The rabbit is sleepy.', False)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The bald eagle is dull.', 'The bald eagle is boring.', False)
('The bald eagle is dull.', 'The bald eagle is boring.', False)
('The lion is obese.', 'The lion is reckless.', False)
('The lion is obese.', 'The lion is dull.', False)
('The dog is adorable.', 'The dog is adorable.', True)
('The dog is adorable.', 'The dog is adorable.', True)
