('The squirrel is kind.', 'Charlie is small.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The tiger is big.', 'Gary is poor.', False)
('The tiger is big.', 'Gary is poor.', False)
('The hamster is adorable.', 'Harry is smart.', False)
('The hamster is adorable.', 'Harry is smart.', False)
('The cheetah sees the hamster.', 'Che.', False)
('The cheetah sees the hamster.', 'Che.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The bald eagle is reckless.', 'Erin is sad.', False)
('The bald eagle is reckless.', 'Erin is sad.', False)
('The cheetah is heavy.', 'Che.', False)
('The cheetah is heavy.', 'Che.', False)
('The squirrel is adorable.', 'Fiona is round.', False)
('The squirrel is adorable.', 'Fiona is round.', False)
('The bald eagle likes the squirrel.', 'Erin is sad.', False)
('The bald eagle likes the squirrel.', 'Erin is  bad.', False)
('The mouse is kind.', 'Erin is strong.', False)
('The mouse is kind.', 'Erin is dull.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The bald eagle is strong.', 'Anne is strong.', False)
('The bald eagle is strong.', 'Anne is strong.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The cat is cute.', 'Charlie is quiet.', False)
('The cheetah attacks the cat.', 'Che.', False)
('The cheetah attacks the cat.', 'Che.', False)
('The dog is round.', 'Charlie is clever.', False)
('The dog is round.', 'Charlie is clever.', False)
('The wolf is reckless.', 'Fiona is sad.', False)
('The wolf is reckless.', 'Fiona is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The dinosaur is heavy.', 'Dave is sad.', False)
('The mouse is funny.', 'Erin is sad.', False)
('The mouse is funny.', 'Erin is sad.', False)
('The wolf visits the mouse.', 'Fiona is sad.', False)
('The wolf visits the mouse.', 'Fiona is sad.', False)
('The dog is nice.', 'Fiona is small.', False)
('The dog is nice.', 'Fiona is small.', False)
('The tiger is rough.', 'Gary is squirrel.', False)
('The tiger is rough.', 'Gary is squirrel.', False)
('The leopard is awful.', 'Charlie is squirrel.', False)
('The leopard is awful.', 'Charlie is squirrel.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The tiger sees the squirrel.', 'Gary is heavy.', False)
('The tiger sees the squirrel.', 'Gary is heavy.', False)
('The rabbit is kind.', 'Anne is nice.', False)
('The rabbit is kind.', 'Anne is nice.', False)
('The snake is angry.', 'Anne is angry.', False)
('The snake is angry.', 'Anne is angry.', False)
('The cheetah is big.', 'Che.', False)
('The cheetah is big.', 'Che.', False)
('The mouse is furry.', 'Anne is thin.', False)
('The mouse is furry.', 'Anne is thin.', False)
('The snake sees the mouse.', 'Anne is angry.', False)
('The snake sees the mouse.', 'Anne is angry.', False)
('The hamster is kind.', 'Harry is heavy.', False)
('The hamster is kind.', 'Harry is dull.', False)
('The dinosaur is lazy.', 'Dave is smart.', False)
('The dinosaur is lazy.', 'Dave is smart.', False)
('The crocodile is strong.', 'Charlie is sad.', False)
('The crocodile is strong.', 'Charlie is poor.', False)
('The mouse is adorable.', 'Anne is smart.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The dinosaur attacks the mouse.', 'Dave is dull.', False)
('The dinosaur attacks the mouse.', 'Dave is dull.', False)
('The hamster is smart.', 'Harry is heavy.', False)
('The hamster is smart.', 'Harry is heavy.', False)
('The dinosaur is dull.', 'Dave is angry.', False)
('The dinosaur is dull.', 'Dave is angry.', False)
('The falcon is heavy.', 'Fiona is angry.', False)
('The falcon is heavy.', 'Fiona is angry.', False)
('The mouse is beautiful.', 'Anne is thin.', False)
('The mouse is beautiful.', 'Anne is thin.', False)
('The dinosaur visits the mouse.', 'Dave is heavy.', False)
('The dinosaur visits the mouse.', 'Dave is heavy.', False)
('The hamster is kind.', 'Harry is small.', False)
('The hamster is kind.', 'Harry is small.', False)
('The lion is angry.', 'Alan is awful.', False)
('The lion is angry.', 'Alan is awful.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The falcon is awful.', 'Fiona is heavy.', False)
('The cat is small.', 'Charlie is kind.', False)
('The cat is small.', 'Charlie is kind.', False)
('The lion visits the cat.', 'Fiona is heavy.', False)
('The lion visits the cat.', 'Fiona is heavy.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The tiger is rough.', 'Gary is dull.', False)
('The tiger is rough.', 'Gary is dull.', False)
('The bear is big.', 'Bob is big.', False)
('The bear is big.', 'Bob is big.', False)
('The squirrel is furry.', 'Fiona is slow.', False)
('The squirrel is furry.', 'Fiona is slow.', False)
('The tiger sees the squirrel.', 'Gary is big.', False)
('The tiger sees the squirrel.', 'Gary is big.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The falcon is sleepy.', 'Fiona is bad.', False)
('The falcon is sleepy.', 'Fiona is bad.', False)
('The lion is awful.', 'Anne is strong.', False)
('The lion is awful.', 'Bob is strong.', False)
('The dog is cute.', 'Fiona is nice.', False)
('The dog is cute.', 'Fiona is nice.', False)
('The falcon sees the dog.', 'Fiona is strong.', False)
('The falcon sees the dog.', 'Fiona is strong.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The crocodile is dull.', 'Charlie is dull.', False)
('The crocodile is dull.', 'Charlie is dull.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The crocodile visits the mouse.', 'Charlie is dull.', False)
('The crocodile visits the mouse.', 'Charlie is dull.', False)
('The cat is quiet.', 'Charlie is kind.', False)
('The cat is quiet.', 'Charlie is kind.', False)
('The crocodile is angry.', 'Charlie is rough.', False)
('The crocodile is angry.', 'Charlie is rough.', False)
('The lion is obese.', 'Alan is rough.', False)
('The lion is obese.', 'Alan is rough.', False)
('The rabbit is cute.', 'Anne is kind.', False)
('The rabbit is cute.', 'Anne is rough.', False)
('The crocodile visits the rabbit.', 'Charlie is big.', False)
('The crocodile visits the rabbit.', 'Charlie is big.', False)
('The cat is kind.', 'Charlie is small.', False)
('The cat is kind.', 'Charlie is small.', False)
('The lion is slow.', 'Alan is slow.', False)
('The lion is slow.', 'Alan is slow.', False)
('The bear is obese.', 'Charlie is strong.', False)
('The bear is obese.', 'Bob is strong.', False)
('The hamster is small.', 'Harry is kind.', False)
('The hamster is small.', 'Harry is kind.', False)
('The lion needs the hamster.', 'Fiona is heavy.', False)
('The lion needs the hamster.', 'Bob is huge.', False)
('The rabbit is kind.', 'Anne is strong.', False)
('The rabbit is kind.', 'Anne is strong.', False)
('The cheetah is tired.', 'Che.', False)
('The cheetah is tired.', 'Che.', False)
('The dinosaur is strong.', 'Dave is lazy.', False)
('The dinosaur is strong.', 'Dave is lazy.', False)
('The hamster is adorable.', 'Harry is nice.', False)
('The hamster is adorable.', 'Harry is nice.', False)
('The cheetah likes the hamster.', 'Che.', False)
('The cheetah likes the hamster.', 'Che.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The dog is quiet.', 'Charlie is quiet.', False)
('The falcon is lazy.', 'Fiona is lazy.', False)
('The falcon is lazy.', 'Fiona is lazy.', False)
('The tiger is heavy.', 'Gary is heavy.', False)
('The tiger is heavy.', 'Gary is heavy.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The cat is funny.', 'Charlie is quiet.', False)
('The falcon attacks the cat.', 'Fiona is lazy.', False)
('The falcon attacks the cat.', 'Fiona is lazy.', False)
('The cat is kind.', 'Charlie is kind.', False)
('The cat is kind.', 'Charlie is kind.', False)
('The lion is rough.', 'Bob is kind.', False)
('The lion is rough.', 'Bob is kind.', False)
('The snake is strong.', 'Anne is cat.', False)
('The snake is strong.', 'Anne is cat.', False)
('The hamster is lovely.', 'Harry is kind.', False)
('The hamster is lovely.', 'Harry is kind.', False)
('The lion sees the hamster.', 'Fiona is strong.', False)
('The lion sees the hamster.', 'Fiona is strong.', False)
('The hamster is round.', 'Harry is nice.', False)
('The hamster is round.', 'Harry is nice.', False)
('The tiger is angry.', 'Gary is angry.', False)
('The tiger is angry.', 'Gary is angry.', False)
('The lion is big.', 'Fiona is big.', False)
('The lion is big.', 'Fiona is big.', False)
('The cat is furry.', 'Charlie is nice.', False)
('The cat is furry.', 'Charlie is nice.', False)
('The tiger likes the cat.', 'Gary is big.', False)
('The tiger likes the cat.', 'Gary is huge.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The mouse is quiet.', 'Charlie is quiet.', False)
('The cheetah is angry.', 'Che.', False)
('The cheetah is angry.', 'Che.', False)
('The bald eagle is obese.', 'Anne is huge.', False)
('The bald eagle is obese.', 'Anne is huge.', False)
('The squirrel is funny.', 'Charlie is angry.', False)
('The squirrel is funny.', 'Charlie is angry.', False)
('The cheetah sees the squirrel.', 'Che.', False)
('The cheetah sees the squirrel.', 'Che.', False)
('The mouse is round.', 'Anne is nice.', False)
('The mouse is round.', 'Charlie is nice.', False)
('The tiger is slow.', 'Gary is sad.', False)
('The tiger is slow.', 'Gary is sad.', False)
('The dinosaur is obese.', 'Dave is huge.', False)
('The dinosaur is obese.', 'Dave is huge.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The tiger visits the squirrel.', 'Gary is huge.', False)
('The tiger visits the squirrel.', 'Gary is huge.', False)
('The cat is round.', 'Charlie is nice.', False)
('The cat is round.', 'Charlie is nice.', False)
('The crocodile is reckless.', 'Erin is rough.', False)
('The crocodile is reckless.', 'Erin is rough.', False)
('The leopard is fierce.', 'Charlie is huge.', False)
('The leopard is fierce.', 'Charlie is huge.', False)
('The rabbit is lovely.', 'Anne is rough.', False)
('The rabbit is lovely.', 'Anne is rough.', False)
('The crocodile needs the rabbit.', 'Erin is huge.', False)
('The crocodile needs the rabbit.', 'Erin is huge.', False)
('The cat is nice.', 'Charlie is big.', False)
('The cat is nice.', 'Charlie is big.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The lion is big.', 'Fiona is big.', False)
('The lion is big.', 'Harry is big.', False)
('The squirrel is furry.', 'Fiona is thin.', False)
('The squirrel is furry.', 'Fiona is thin.', False)
('The leopard sees the squirrel.', 'Charlie is rough.', False)
('The leopard sees the squirrel.', 'Charlie is rough.', False)
('The dog is kind.', 'Fiona is huge.', False)
('The dog is kind.', 'Fiona is huge.', False)
('The tiger is tired.', 'Gary is bad.', False)
('The tiger is tired.', 'Gary is bad.', False)
('The snake is fierce.', 'Anne is strong.', False)
('The snake is fierce.', 'Anne is strong.', False)
('The mouse is funny.', 'Charlie is bad.', False)
('The mouse is funny.', 'Charlie is bad.', False)
('The tiger attacks the mouse.', 'Fiona is strong.', False)
('The tiger attacks the mouse.', 'Fiona is strong.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The tiger is rough.', 'Gary is dull.', False)
('The tiger is rough.', 'Gary is dull.', False)
('The dinosaur is strong.', 'Dave is dull.', False)
('The dinosaur is strong.', 'Dave is dull.', False)
('The dog is funny.', 'Charlie is dull.', False)
('The dog is funny.', 'Charlie is dull.', False)
('The tiger visits the dog.', 'Gary is strong.', False)
('The tiger visits the dog.', 'Gary is strong.', False)
('The squirrel is smart.', 'Charlie is strong.', False)
('The squirrel is smart.', 'Charlie is strong.', False)
('The lion is lazy.', 'Fiona is sad.', False)
('The lion is lazy.', 'Fiona is sad.', False)
('The cheetah is heavy.', 'Che.', False)
('The cheetah is heavy.', 'Che.', False)
('The rabbit is small.', 'Fiona is smart.', False)
('The rabbit is small.', 'Fiona is smart.', False)
('The lion attacks the rabbit.', 'Fiona is strong.', False)
('The lion attacks the rabbit.', 'Fiona is strong.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The bear is dull.', 'Bob is dull.', False)
('The bear is dull.', 'Bob is dull.', False)
('The snake is obese.', 'Anne is huge.', False)
('The snake is obese.', 'Anne is huge.', False)
('The hamster is lovely.', 'Harry is nice.', False)
('The hamster is lovely.', 'Harry is nice.', False)
('The bear attacks the hamster.', 'Bob is dull.', False)
('The bear attacks the hamster.', 'Bob is dull.', False)
('The cat is round.', 'Charlie is nice.', False)
('The cat is round.', 'Charlie is adorable.', False)
('The dinosaur is rough.', 'Dave is rough.', False)
('The dinosaur is rough.', 'Dave is rough.', False)
('The bear is strong.', 'Bob is heavy.', False)
('The bear is strong.', 'Bob is heavy.', False)
('The hamster is beautiful.', 'Harry is rough.', False)
('The hamster is beautiful.', 'Harry is rough.', False)
('The dinosaur attacks the hamster.', 'Dave is rough.', False)
('The dinosaur attacks the hamster.', 'Dave is rough.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The lion is lazy.', 'Alan is dull.', False)
('The lion is lazy.', 'Bob is dull.', False)
('The wolf is awful.', 'Fiona is tired.', False)
('The wolf is awful.', 'Fiona is dull.', False)
('The hamster is furry.', 'Harry is nice.', False)
('The hamster is furry.', 'Harry is nice.', False)
('The lion attacks the hamster.', 'Anne is strong.', False)
('The lion attacks the hamster.', 'Fiona is strong.', False)
('The squirrel is quiet.', 'Charlie is huge.', False)
('The squirrel is quiet.', 'Charlie is huge.', False)
('The leopard is angry.', 'Charlie is nice.', False)
('The leopard is angry.', 'Charlie is quiet.', False)
('The lion is fierce.', 'Alan is rough.', False)
('The lion is fierce.', 'Alan is rough.', False)
('The dog is cute.', 'Fiona is nice.', False)
('The dog is cute.', 'Fiona is nice.', False)
('The leopard sees the dog.', 'Charlie is strong.', False)
('The leopard sees the dog.', 'Charlie is strong.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The rabbit is round.', 'Anne is quiet.', False)
('The bald eagle is tired.', 'Erin is rough.', False)
('The bald eagle is tired.', 'Erin is rough.', False)
('The bear is fierce.', 'Anne is strong.', False)
('The bear is fierce.', 'Bob is strong.', False)
('The squirrel is lovely.', 'Charlie is quiet.', False)
('The squirrel is lovely.', 'Charlie is quiet.', False)
('The bald eagle chases the squirrel.', 'Anne is huge.', False)
('The bald eagle chases the squirrel.', 'Anne is huge.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The rabbit is quiet.', 'Anne is quiet.', False)
('The snake is boring.', 'Anne is dull.', False)
('The snake is boring.', 'Anne is dull.', False)
('The wolf is strong.', 'Fiona is strong.', False)
('The wolf is strong.', 'Fiona is strong.', False)
('The dog is adorable.', 'Fiona is round.', False)
('The dog is adorable.', 'Fiona is round.', False)
('The snake chases the dog.', 'Anne is strong.', False)
('The snake chases the dog.', 'Anne is strong.', False)
('The hamster is round.', 'Harry is nice.', False)
('The hamster is round.', 'Harry is nice.', False)
('The falcon is boring.', 'Fiona is angry.', False)
('The falcon is boring.', 'Fiona is angry.', False)
('The cheetah is obese.', 'Che.', False)
('The cheetah is obese.', 'Che.', False)
('The squirrel is lovely.', 'Charlie is angry.', False)
('The squirrel is lovely.', 'Charlie is angry.', False)
('The falcon chases the squirrel.', 'Fiona is huge.', False)
('The falcon chases the squirrel.', 'Fiona is huge.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The bald eagle is dull.', 'Erin is dull.', False)
('The bald eagle is dull.', 'Erin is dull.', False)
('The wolf is fierce.', 'Fiona is dull.', False)
('The wolf is fierce.', 'Fiona is dull.', False)
('The mouse is cute.', 'Charlie is smart.', False)
('The mouse is cute.', 'Charlie is smart.', False)
('The bald eagle needs the mouse.', 'Erin is dull.', False)
('The bald eagle needs the mouse.', 'Anne is dull.', False)
('The squirrel is kind.', 'Charlie is nice.', False)
('The squirrel is kind.', 'Charlie is nice.', False)
('The bear is tired.', 'Charlie is rough.', False)
('The bear is tired.', 'Bob is rough.', False)
('The falcon is heavy.', 'Fiona is rough.', False)
('The falcon is heavy.', 'Fiona is rough.', False)
('The mouse is small.', 'Charlie is nice.', False)
('The mouse is small.', 'Erin is nice.', False)
('The bear attacks the mouse.', 'Bob is heavy.', False)
('The bear attacks the mouse.', 'Bob is strong.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The cat is round.', 'Charlie is quiet.', False)
('The lion is dull.', 'Alan is dull.', False)
('The lion is dull.', 'Alan is dull.', False)
('The snake is strong.', 'Anne is dull.', False)
('The snake is strong.', 'Anne is dull.', False)
('The squirrel is cute.', 'Charlie is clever.', False)
('The squirrel is cute.', 'Charlie is clever.', False)
('The lion needs the squirrel.', 'Anne is strong.', False)
('The lion needs the squirrel.', 'Bob is strong.', False)
('The mouse is nice.', 'Charlie is kind.', False)
('The mouse is nice.', 'Charlie is kind.', False)
('The snake is reckless.', 'Anne is quiet.', False)
('The snake is reckless.', 'Anne is quiet.', False)
('The leopard is heavy.', 'Charlie is huge.', False)
('The leopard is heavy.', 'Charlie is huge.', False)
('The hamster is beautiful.', 'Harry is kind.', False)
('The hamster is beautiful.', 'Harry is kind.', False)
('The snake sees the hamster.', 'Anne is heavy.', False)
('The snake sees the hamster.', 'Anne is heavy.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The squirrel is kind.', 'Charlie is kind.', False)
('The falcon is boring.', 'Fiona is bad.', False)
('The falcon is boring.', 'Fiona is bad.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The leopard is heavy.', 'Charlie is heavy.', False)
('The dog is furry.', 'Charlie is kind.', False)
('The dog is furry.', 'Charlie is kind.', False)
('The falcon likes the dog.', 'Fiona is dull.', False)
('The falcon likes the dog.', 'Fiona is bad.', False)
('The rabbit is round.', 'Anne is clever.', False)
('The rabbit is round.', 'Anne is clever.', False)
('The tiger is angry.', 'Gary ische.', False)
('The tiger is angry.', 'Gary ische.', False)
('The cheetah is fierce.', 'Che.', False)
('The cheetah is fierce.', 'Che.', False)
('The hamster is beautiful.', 'Erin is round.', False)
('The hamster is beautiful.', 'Erin is round.', False)
('The tiger sees the hamster.', 'Gary ische.', False)
('The tiger sees the hamster.', 'Gary ische.', False)
('The hamster is round.', 'Harry is kind.', False)
('The hamster is round.', 'Harry is kind.', False)
('The wolf is slow.', 'Fiona is kind.', False)
('The wolf is slow.', 'Fiona is kind.', False)
('The lion is fierce.', 'Anne is heavy.', False)
('The lion is fierce.', 'Fiona is heavy.', False)
('The dog is cute.', 'Charlie is sad.', False)
('The dog is cute.', 'Charlie is sad.', False)
('The wolf sees the dog.', 'Fiona is heavy.', False)
('The wolf sees the dog.', 'Fiona is heavy.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The hamster is nice.', 'Harry is nice.', False)
('The tiger is angry.', 'Gary is angry.', False)
('The tiger is angry.', 'Gary is angry.', False)
('The lion is strong.', 'Bob is big.', False)
('The lion is strong.', 'Bob is strong.', False)
('The mouse is furry.', 'Charlie is nice.', False)
('The mouse is furry.', 'Erin is nice.', False)
('The tiger likes the mouse.', 'Gary is angry.', False)
('The tiger likes the mouse.', 'Gary is angry.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The dog is smart.', 'Charlie is smart.', False)
('The crocodile is lazy.', 'Charlie is sad.', False)
('The crocodile is lazy.', 'Charlie is sad.', False)
('The snake is obese.', 'Anne is huge.', False)
('The snake is obese.', 'Anne is huge.', False)
('The rabbit is adorable.', 'Anne is smart.', False)
('The rabbit is adorable.', 'Anne is smart.', False)
('The crocodile chases the rabbit.', 'Charlie is huge.', False)
('The crocodile chases the rabbit.', 'Charlie is huge.', False)
('The dog is nice.', 'Charlie is nice.', False)
('The dog is nice.', 'Charlie is nice.', False)
('The leopard is boring.', 'Charlie is  reckless.', False)
('The leopard is boring.', 'Charlie is reckless.', False)
('The cheetah is obese.', 'Che.', False)
('The cheetah is obese.', 'Che.', False)
('The squirrel is adorable.', 'Charlie is nice.', False)
('The squirrel is adorable.', 'Charlie is nice.', False)
('The leopard sees the squirrel.', 'Charlie is huge.', False)
('The leopard sees the squirrel.', 'Charlie is huge.', False)
('The hamster is quiet.', 'Harry is smart.', False)
('The hamster is quiet.', 'Harry is smart.', False)
('The bear is sleepy.', 'Bob is sad.', False)
('The bear is sleepy.', 'Bob is sad.', False)
('The bald eagle is big.', 'Erin is  bad.', False)
('The bald eagle is big.', 'Erin is  bad.', False)
('The mouse is cute.', 'Charlie is smart.', False)
('The mouse is cute.', 'Charlie is smart.', False)
('The bear visits the mouse.', 'Bob is big.', False)
('The bear visits the mouse.', 'Bob is big.', False)
('The rabbit is kind.', 'Anne is kind.', False)
('The rabbit is kind.', 'Anne is kind.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The squirrel is furry.', 'Charlie is kind.', False)
('The squirrel is furry.', 'Charlie is kind.', False)
('The bald eagle attacks the squirrel.', 'Erin is strong.', False)
('The bald eagle attacks the squirrel.', 'Erin is strong.', False)
('The squirrel is smart.', 'Charlie is small.', False)
('The squirrel is smart.', 'Charlie is bad.', False)
('The tiger is angry.', 'Gary is bad.', False)
('The tiger is angry.', 'Gary is bad.', False)
('The dinosaur is awful.', 'Dave is big.', False)
('The dinosaur is awful.', 'Dave is big.', False)
('The hamster is beautiful.', 'Harry is smart.', False)
('The hamster is beautiful.', 'Harry is smart.', False)
('The tiger attacks the hamster.', 'Gary is big.', False)
('The tiger attacks the hamster.', 'Gary is big.', False)
('The hamster is quiet.', 'Harry is quiet.', False)
('The hamster is quiet.', 'Harry is quiet.', False)
('The cheetah is slow.', 'Che.', False)
('The cheetah is slow.', 'Che.', False)
('The snake is heavy.', 'Anne is reckless.', False)
('The snake is heavy.', 'Anne is reckless.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The rabbit is lovely.', 'Anne is quiet.', False)
('The cheetah chases the rabbit.', 'Che.', False)
('The cheetah chases the rabbit.', 'Charlie is heavy.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The rabbit is nice.', 'Anne is nice.', False)
('The falcon is angry.', 'Fiona is angry.', False)
('The falcon is angry.', 'Fiona is rough.', False)
('The dinosaur is heavy.', 'Dave is huge.', False)
('The dinosaur is heavy.', 'Dave is huge.', False)
('The dog is lovely.', 'Charlie is nice.', False)
('The dog is lovely.', 'Charlie is nice.', False)
('The falcon visits the dog.', 'Fiona is heavy.', False)
('The falcon visits the dog.', 'Fiona is heavy.', False)
('The cat is kind.', 'Charlie is obese.', False)
('The cat is kind.', 'Charlie is obese.', False)
('The snake is reckless.', 'Anne is a reckless.', False)
('The snake is reckless.', 'Anne is a reckless.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The rabbit is lovely.', 'Anne is obese.', False)
('The rabbit is lovely.', 'Anne is obese.', False)
('The snake visits the rabbit.', 'Anne is strong.', False)
('The snake visits the rabbit.', 'Anne is strong.', False)
('The rabbit is round.', 'Anne is obese.', False)
('The rabbit is round.', 'Anne is obese.', False)
('The lion is sleepy.', 'Bob is bad.', False)
('The lion is sleepy.', 'Bob is bad.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The leopard is strong.', 'Charlie is strong.', False)
('The squirrel is lovely.', 'Charlie is obese.', False)
('The squirrel is lovely.', 'Charlie is obese.', False)
('The lion attacks the squirrel.', 'Fiona is strong.', False)
('The lion attacks the squirrel.', 'Harry is strong.', False)
('The mouse is round.', 'Charlie is clever.', False)
('The mouse is round.', 'Charlie is clever.', False)
('The wolf is tired.', 'Charlie is dull.', False)
('The wolf is tired.', 'Fiona is dull.', False)
('The cheetah is heavy.', 'Charlie is heavy.', False)
('The cheetah is heavy.', 'Charlie is heavy.', False)
('The rabbit is adorable.', 'Anne is clever.', False)
('The rabbit is adorable.', 'Anne is clever.', False)
('The wolf sees the rabbit.', 'Fiona is dull.', False)
('The wolf sees the rabbit.', 'Fiona is tired.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The squirrel is quiet.', 'Charlie is quiet.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The crocodile is strong.', 'Charlie is strong.', False)
('The mouse is small.', 'Charlie is quiet.', False)
('The mouse is small.', 'Charlie is rough.', False)
('The leopard attacks the mouse.', 'Charlie is strong.', False)
('The leopard attacks the mouse.', 'Charlie is strong.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The cheetah is slow.', 'Che.', False)
('The cheetah is slow.', 'Che.', False)
('The falcon is big.', 'Fiona is angry.', False)
('The falcon is big.', 'Fiona is angry.', False)
('The mouse is adorable.', 'Anne is smart.', False)
('The mouse is adorable.', 'Erin is smart.', False)
('The cheetah sees the mouse.', 'Che.', False)
('The cheetah sees the mouse.', 'Che.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The squirrel is nice.', 'Charlie is nice.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The wolf is angry.', 'Fiona is bad.', False)
('The lion is awful.', 'Anne is huge.', False)
('The lion is awful.', 'Anne is huge.', False)
('The dog is lovely.', 'Charlie is nice.', False)
('The dog is lovely.', 'Charlie is nice.', False)
('The wolf likes the dog.', 'Fiona is huge.', False)
('The wolf likes the dog.', 'Fiona is huge.', False)
('The mouse is nice.', 'Anne is nice.', False)
('The mouse is nice.', 'Anne is nice.', False)
('The cheetah is reckless.', 'Che.', False)
('The cheetah is reckless.', 'Che.', False)
('The snake is heavy.', 'Anne is sad.', False)
('The snake is heavy.', 'Anne is sad.', False)
('The hamster is small.', 'Harry is nice.', False)
('The hamster is small.', 'Harry is nice.', False)
('The cheetah visits the hamster.', 'Che.', False)
('The cheetah visits the hamster.', 'Che.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The squirrel is smart.', 'Charlie is smart.', False)
('The bear is dull.', 'Bob is dull.', False)
('The bear is dull.', 'Bob is dull.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The snake is heavy.', 'Anne is heavy.', False)
('The rabbit is cute.', 'Anne is dull.', False)
('The rabbit is cute.', 'Anne is dull.', False)
('The bear visits the rabbit.', 'Bob is heavy.', False)
('The bear visits the rabbit.', 'Bob is heavy.', False)
('The hamster is nice.', 'Harry is dull.', False)
('The hamster is nice.', 'Harry is dull.', False)
('The falcon is tired.', 'Fiona is dull.', False)
('The falcon is tired.', 'Fiona is dull.', False)
('The snake is big.', 'Anne is big.', False)
('The snake is big.', 'Anne is big.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The squirrel is furry.', 'Charlie is nice.', False)
('The falcon chases the squirrel.', 'Fiona is dull.', False)
('The falcon chases the squirrel.', 'Fiona is dull.', False)
('The hamster is smart.', 'Harry is smart.', False)
('The hamster is smart.', 'Harry is smart.', False)
('The falcon is dull.', 'Fiona is sad.', False)
('The falcon is dull.', 'Fiona is sad.', False)
('The snake is big.', 'Anne is sad.', False)
('The snake is big.', 'Anne is sad.', False)
('The rabbit is adorable.', 'Anne is smart.', False)
('The rabbit is adorable.', 'Anne is smart.', False)
('The falcon chases the rabbit.', 'Fiona is sad.', False)
('The falcon chases the rabbit.', 'Fiona is sad.', False)
('The hamster is smart.', 'Harry is smart.', False)
('The hamster is smart.', 'Harry is smart.', False)
('The bear is dull.', 'Bob is dull.', False)
('The bear is dull.', 'Bob is dull.', False)
('The leopard is fierce.', 'Charlie is strong.', False)
('The leopard is fierce.', 'Charlie is strong.', False)
