('The dog is round.', 'The dog is round.', True)
('The wolf is tired.', 'The wolf is tired.', True)
('The wolf is tired.', 'The wolf is tired.', True)
('The crocodile is obese.', 'The crocodile is big.', False)
('The crocodile is obese.', 'The crocodile is big.', False)
('The rabbit is small.', 'The rabbit is kind.', False)
('The rabbit is small.', 'The rabbit is kind.', False)
('The wolf chases the rabbit.', 'The wolf visits the dog.', False)
('The wolf chases the rabbit.', 'The wolf visits the dog.', False)
('The rabbit is nice.', 'The rabbit is round.', False)
('The rabbit is nice.', 'The rabbit is round.', False)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The tiger is big.', 'The tiger is lazy.', False)
('The tiger is big.', 'The tiger is lazy.', False)
('The hamster is cute.', 'The hamster is smart.', False)
('The hamster is cute.', 'The hamster is smart.', False)
('The crocodile visits the hamster.', 'The crocodile needs the rabbit.', False)
('The crocodile visits the hamster.', 'The crocodile needs the rabbit.', False)
('The mouse is round.', 'The mouse is smart.', False)
('The mouse is round.', 'The mouse is smart.', False)
('The tiger is sleepy.', 'The tiger is lazy.', False)
('The tiger is sleepy.', 'The tiger is lazy.', False)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The cat is furry.', 'The cat is kind.', False)
('The cat is furry.', 'The cat is kind.', False)
('The tiger needs the cat.', 'The tiger is slow.', False)
('The tiger needs the cat.', 'The tiger is slow.', False)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The wolf is strong.', 'The wolf is strong.', True)
('The wolf is strong.', 'The wolf is strong.', True)
('The rabbit is funny.', 'The rabbit is strong.', False)
('The rabbit is funny.', 'The rabbit is strong.', False)
('The crocodile likes the rabbit.', 'The crocodile likes the rabbit.', True)
('The crocodile likes the rabbit.', 'The crocodile likes the rabbit.', True)
('The dog is smart.', 'The dog is smart.', True)
('The dog is smart.', 'The dog is smart.', True)
('The falcon is rough.', 'The falcon is rough.', True)
('The falcon is rough.', 'The falcon is rough.', True)
('The snake is heavy.', 'The snake is awful.', False)
('The snake is heavy.', 'The snake is awful.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The rabbit is adorable.', 'The rabbit is funny.', False)
('The falcon sees the rabbit.', 'The falcon chases the dog.', False)
('The falcon sees the rabbit.', 'The falcon chases the dog.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The falcon is angry.', 'The falcon is lazy.', False)
('The falcon is angry.', 'The falcon is lazy.', False)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The falcon visits the hamster.', 'The falcon attacks the cat.', False)
('The falcon visits the hamster.', 'The falcon attacks the cat.', False)
('The mouse is quiet.', 'The mouse is smart.', False)
('The mouse is quiet.', 'The mouse is smart.', False)
('The dinosaur is dull.', 'The dinosaur is obese.', False)
('The dinosaur is dull.', 'The dinosaur is obese.', False)
('The lion is heavy.', 'The lion is obese.', False)
('The lion is heavy.', 'The lion is obese.', False)
('The hamster is beautiful.', 'The hamster is kind.', False)
('The hamster is beautiful.', 'The hamster is kind.', False)
('The dinosaur visits the hamster.', 'The dinosaur is slow.', False)
('The dinosaur visits the hamster.', 'The dinosaur is slow.', False)
('The dog is kind.', 'The dog is reckless.', False)
('The dog is kind.', 'The dog is reckless.', False)
('The dinosaur is tired.', 'The dinosaur is reckless.', False)
('The dinosaur is tired.', 'The dinosaur is reckless.', False)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The dinosaur likes the hamster.', 'The dinosaur is attacks the hamster.', False)
('The dinosaur likes the hamster.', 'The dinosaur is attacks the hamster.', False)
('The hamster is nice.', 'The hamster is quiet.', False)
('The hamster is nice.', 'The hamster is quiet.', False)
('The lion is rough.', 'The lion is rough.', True)
('The lion is rough.', 'The lion is rough.', True)
('The wolf is heavy.', 'The wolf is smart.', False)
('The wolf is heavy.', 'The wolf is smart.', False)
('The dog is lovely.', 'The dog is adorable.', False)
('The dog is lovely.', 'The dog is adorable.', False)
('The lion needs the dog.', 'The lion needs the dog.', True)
('The lion needs the dog.', 'The lion needs the dog.', True)
('The dog is smart.', 'The dog is nice.', False)
('The dog is smart.', 'The dog is nice.', False)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The falcon is big.', 'The falcon is fierce.', False)
('The falcon is big.', 'The falcon is fierce.', False)
('The cat is adorable.', 'The cat is adorable.', True)
('The cat is adorable.', 'The cat is adorable.', True)
('The dinosaur likes the cat.', 'The dinosaur likes the cat.', True)
('The dinosaur likes the cat.', 'The dinosaur likes the cat.', True)
('The cat is quiet.', 'The cat is rough.', False)
('The cat is quiet.', 'The cat is rough.', False)
('The dinosaur is slow.', 'The dinosaur is rough.', False)
('The dinosaur is slow.', 'The dinosaur is rough.', False)
('The bald eagle is heavy.', 'The bald eagle is fierce.', False)
('The bald eagle is heavy.', 'The bald eagle is fierce.', False)
('The dog is small.', 'The dog is round.', False)
('The dog is small.', 'The dog is round.', False)
('The dinosaur attacks the dog.', 'The dinosaur attacks the dog.', True)
('The dinosaur attacks the dog.', 'The dinosaur attacks the dog.', True)
('The cat is kind.', 'The cat is fierce.', False)
('The cat is kind.', 'The cat is fierce.', False)
('The leopard is reckless.', 'The leopard is rough.', False)
('The leopard is reckless.', 'The leopard is rough.', False)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is fierce.', False)
('The squirrel is beautiful.', 'The squirrel is round.', False)
('The squirrel is beautiful.', 'The squirrel is round.', False)
('The leopard attacks the squirrel.', 'The leopard is angry.', False)
('The leopard attacks the squirrel.', 'The leopard is angry.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The snake is lazy.', 'The snake is kind.', False)
('The snake is lazy.', 'The snake is kind.', False)
('The leopard is awful.', 'The leopard is awful.', True)
('The leopard is awful.', 'The leopard is awful.', True)
('The cat is cute.', 'The cat is smart.', False)
('The cat is cute.', 'The cat is smart.', False)
('The snake visits the cat.', 'The snake is boring.', False)
('The snake visits the cat.', 'The snake is boring.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The crocodile is lazy.', 'The crocodile is lazy.', True)
('The falcon is fierce.', 'The falcon is fierce.', True)
('The falcon is fierce.', 'The falcon is fierce.', True)
('The dog is small.', 'The dog is cute.', False)
('The dog is small.', 'The dog is cute.', False)
('The crocodile sees the dog.', 'The crocodile chases the hamster.', False)
('The crocodile sees the dog.', 'The crocodile chases the hamster.', False)
('The dog is kind.', 'The dog is round.', False)
('The dog is kind.', 'The dog is round.', False)
('The lion is dull.', 'The lion is boring.', False)
('The lion is dull.', 'The lion is boring.', False)
('The bald eagle is big.', 'The bald eagle is small.', False)
('The bald eagle is big.', 'The bald eagle is small.', False)
('The mouse is cute.', 'The mouse is boring.', False)
('The mouse is cute.', 'The mouse is boring.', False)
('The lion visits the mouse.', 'The lion visits the mouse.', True)
('The lion visits the mouse.', 'The lion visits the mouse.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The leopard is lazy.', 'The leopard is boring.', False)
('The leopard is lazy.', 'The leopard is boring.', False)
('The wolf is fierce.', 'The wolf is strong.', False)
('The wolf is fierce.', 'The wolf is strong.', False)
('The mouse is adorable.', 'The mouse is fierce.', False)
('The mouse is adorable.', 'The mouse is fierce.', False)
('The leopard sees the mouse.', 'The leopard sees the mouse.', True)
('The leopard sees the mouse.', 'The leopard sees the mouse.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The dinosaur is awful.', 'The dinosaur is heavy.', False)
('The dinosaur is awful.', 'The dinosaur is heavy.', False)
('The mouse is furry.', 'The mouse is furry.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The lion chases the mouse.', 'The lion is boring.', False)
('The lion chases the mouse.', 'The lion is boring.', False)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The bear is awful.', 'The bear is small.', False)
('The bear is awful.', 'The bear is small.', False)
('The mouse is furry.', 'The mouse is furry.', True)
('The mouse is furry.', 'The mouse is furry.', True)
('The dinosaur attacks the mouse.', 'The dinosaur is reckless.', False)
('The dinosaur attacks the mouse.', 'The dinosaur is reckless.', False)
('The dog is nice.', 'The dog is reckless.', False)
('The dog is nice.', 'The dog is reckless.', False)
('The snake is angry.', 'The snake is boring.', False)
('The snake is angry.', 'The snake is big.', False)
('The tiger is strong.', 'The tiger is strong.', True)
('The tiger is strong.', 'The tiger is strong.', True)
('The mouse is beautiful.', 'The mouse is strong.', False)
('The mouse is beautiful.', 'The mouse is strong.', False)
('The snake attacks the mouse.', 'The snake is lazy.', False)
('The snake attacks the mouse.', 'The snake is lazy.', False)
('The mouse is smart.', 'The mouse is beautiful.', False)
('The mouse is smart.', 'The mouse is beautiful.', False)
('The tiger is reckless.', 'The tiger is big.', False)
('The tiger is reckless.', 'The tiger is big.', False)
('The falcon is obese.', 'The falcon is kind.', False)
('The falcon is obese.', 'The falcon is kind.', False)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The tiger needs the cat.', 'The tiger is rough.', False)
('The tiger needs the cat.', 'The tiger is rough.', False)
('The rabbit is quiet.', 'The rabbit is nice.', False)
('The rabbit is quiet.', 'The rabbit is nice.', False)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The falcon is lazy.', 'The falcon is lazy.', True)
('The tiger is big.', 'The tiger is fierce.', False)
('The tiger is big.', 'The tiger is fierce.', False)
('The dog is beautiful.', 'The dog is round.', False)
('The dog is beautiful.', 'The dog is round.', False)
('The falcon attacks the dog.', 'The falcon sees the rabbit.', False)
('The falcon attacks the dog.', 'The falcon sees the rabbit.', False)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The dinosaur is reckless.', 'The dinosaur is obese.', False)
('The dinosaur is reckless.', 'The dinosaur is obese.', False)
('The snake is fierce.', 'The snake is fierce.', True)
('The snake is fierce.', 'The snake is fierce.', True)
('The rabbit is funny.', 'The rabbit is fierce.', False)
('The rabbit is funny.', 'The rabbit is fierce.', False)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The hamster is nice.', 'The hamster is kind.', False)
('The hamster is nice.', 'The hamster is kind.', False)
('The bald eagle is dull.', 'The bald eagle is big.', False)
('The bald eagle is dull.', 'The bald eagle is strong.', False)
('The lion is obese.', 'The lion is obese.', True)
('The lion is obese.', 'The lion is obese.', True)
('The dog is adorable.', 'The dog is adorable.', True)
('The dog is adorable.', 'The dog is adorable.', True)
('The bald eagle sees the dog.', 'The bald eagle sees the dog.', True)
('The bald eagle sees the dog.', 'The bald eagle sees the dog.', True)
('The rabbit is nice.', 'The rabbit is round.', False)
('The rabbit is nice.', 'The rabbit is round.', False)
('The cheetah is lazy.', 'The cheetah is sleepy.', False)
('The cheetah is lazy.', 'The cheetah is sleepy.', False)
('The bear is strong.', 'The bear is strong.', True)
